"cluster","scenario","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
"asia","a3_1",184916.262795617,291440.356357162,234947.827141079,18256.2050195375,28772.996037153,23195.665088274,54842454.6557592,68712632.1992899,61704581.2260976,655855170.773173,757809089.963213,684253480.084212,619944.613794321,967756.906367517,782715.05346839,61205.1952547647,95543.6164705872,77275.0123324247,3865522.80973299,6116897.6620398,4929870.95756631,12258105.1922001,19167943.9170366,15497619.1719693,1446948.28387394,2262536.05259112,1829348.00483324,33386958.1851186,41861196.9915578,37595824.876635,26591273.6992467,33343825.3673114,29941287.1768997,0,0,0,677.706525737885,1222.38192429014,874.205085301641,34.2162505071941,61.8210627239039,44.1521676646842,1.48095290710236e-07,2.89860759701934e-07,2.08192014947604e-07
"asia","a3_2",243360.993526579,386667.990401531,312456.408707168,24026.2707260644,38174.5228923707,30847.8452397193,46410028.5433529,58313627.1341125,52247638.2572066,558278704.346745,644983330.791196,581169347.15225,547419.716892384,876662.095976837,703926.521546534,54045.0387231243,86550.1103853693,69496.4666804201,5010753.79660119,7962386.6401863,6433610.29843967,10879230.9456391,17367330.4340045,13969009.2273805,1284265.96023945,2049953.15914692,1648893.21932947,28428311.2599496,35663691.1341941,31970378.4584612,21534109.732039,27011596.6566983,24215732.9048328,0,0,0,636.823135058295,1178.22451564709,825.610812156097,32.1453378496017,59.285746760412,41.6041923727208,1.53494969108097e-07,3.08376423756094e-07,2.20180853492597e-07
"asia","a3_3",120659.191316015,191406.521470862,154045.055693025,11912.3050663826,18896.967985508,15208.3871719075,63869837.6278479,80556290.1737846,72333996.5049917,767685823.739091,884743744.165924,798606819.906687,684580.307709816,1080588.28742395,870994.612634237,67586.4754183465,106683.106281068,85990.5774579615,2634536.28532722,4176533.35780005,3364803.28869095,13524652.2800795,21374645.841896,17215762.8071896,1596425.6108965,2523023.43148125,2032122.90987899,38612840.0704077,48710862.0428402,43726248.9950018,32446295.1337363,40925821.851535,36735766.161264,0,0,0,710.433226672482,1292.38853966707,916.890653882899,35.91572133721,65.4171157855988,46.3881170326751,1.40539559145503e-07,2.7985206098634e-07,1.99192620600454e-07
"asia","a4",187361.761814236,295164.891113388,236796.463604787,18497.6414988608,29140.7077196415,23378.1751919167,54759247.7265379,68646714.0799261,61911356.6087829,717825196.685924,825386836.281208,748161164.801112,625878.0401609,977223.625845765,788311.937932109,61790.9839062275,96478.2361143357,77827.5752530438,3925503.24598359,6182707.39933466,4970360.74045501,12359243.8354005,19326697.1492818,15610041.0406897,1458838.59971148,2281245.22670116,1842569.18808575,33365611.7933604,41811569.5765437,37718774.2837739,26568326.6324319,33298975.9700701,30038700.6732728,1575101.45309293,1965375.31008966,1776323.50986882,734.555712429345,1318.76625048071,949.067404413131,37.1416383845286,66.7829559213855,47.9281997306048,1.49690156695772e-07,2.92883472929523e-07,2.08997230928373e-07
"asia","a5_1",80427.5874949854,149261.635246091,111700.061226752,7940.36448896936,14736.1350127213,11027.7981374973,42511540.4211289,57175823.9737495,49680530.599117,513021332.536335,623811708.756961,543474009.374705,148260.405203425,320388.315479976,222726.341004868,14637.286698061,31630.937619216,21989.0759372013,1905023.10449103,3507657.47416024,2633366.43123414,3459500.23003831,7277453.35968138,5134811.17692986,408513.434496332,859281.554288196,606298.363778409,25318910.1740513,34316334.0721865,29704695.5822115,20085592.095635,27255009.4886212,23578538.3737259,0,0,0,1601.2485716521,4207.54083263863,2440.09759655157,70.49462321237,180.318446965402,105.841089506168,4.3204033651016e-08,1.26541116216105e-07,7.49801796111478e-08
"asia","a5_2",79043.8948700801,148455.086995021,110328.004975722,7803.75683822848,14656.5070232353,10892.3393096017,13720867.3354455,24394464.8857691,17966108.2029993,206790484.52162,300913245.874062,228528428.418938,145557.231772334,317608.885277086,219431.86768061,14370.4108288687,31356.5331571404,21663.8228765469,1875636.9721034,3494727.57109351,2602258.32894725,3411888.92696284,7221254.01004005,5063028.62983418,402927.629676917,852593.093314249,597812.994215309,7427275.82489686,14102053.4896608,10076614.6519205,5784760.58300329,11128380.1810757,7905318.70521598,0,0,0,651.08532571818,2067.31910335256,1041.45505771098,28.6363676217606,88.1954988323509,45.1367047526301,1.0321704699181e-07,4.27625003789996e-07,2.17763480355764e-07
"east africa","a1",272579.031218269,427475.011350653,347018.737356796,26910.8763216124,42203.2726054618,34260.0759880643,8981967.16512967,10649003.2580321,9788163.72935665,146074236.716685,165067937.547402,150945492.813248,156014.871071795,248426.374719291,201020.596683314,15402.8608913186,24526.3599889459,19846.1356006127,5307695.13519198,8317420.8484007,6755375.83226408,3050146.92880699,4851192.38680266,3924302.17486521,360448.641060142,573271.848346354,463744.961068481,1966521.92343942,2360525.79102568,2160691.39997276,851807.101600753,1060738.72930016,954338.421577777,0,0,0,587.998101577343,1058.02694585083,750.895655986168,30.1109964457542,54.118028213141,38.4642889581847,6.60932711114349e-07,1.26327793124623e-06,9.30353111443163e-07
"east africa","a2",71406.0198005807,151202.492086252,106085.517826264,7049.69329035918,14927.7497460707,10473.4918052106,2633596.07040911,4411360.02038025,3437037.81684378,75971568.5858843,98380003.4818555,81574815.1171167,40471.3050837101,87109.7351666464,60811.2671776733,3995.60553434446,8600.07205616967,6003.70645777397,1588691.20953338,3304612.35645802,2349366.18786722,904973.741822413,1911916.80321347,1351151.15032972,106955.888303333,225952.86075802,159680.775137056,836255.919380042,1250217.74634921,1025943.08244352,335057.487765874,523223.555279472,421551.557777234,0,0,0,872.136374201413,2430.85819146104,1341.44244813676,39.735813011421,108.710340350583,60.3743075652269,3.23714050627512e-07,1.0416636001958e-06,5.92735291248682e-07
"east africa","a3_1",158258.801132806,242369.344636006,199345.90685665,15624.39709708,23928.3683286225,19680.7987051039,7004144.43203011,8158123.06690746,7573285.0443627,108018722.482755,118838540.153284,110855484.735283,277224.968863699,425305.676208415,349401.849476564,27369.5552332488,41989.1009230254,34495.3532037364,3237093.47528387,4966517.40176841,4081353.05522339,5239708.67348531,8034839.3814152,6612034.15504856,619304.693033847,949685.088756849,781518.859991158,4076828.36838915,4761203.34690784,4418374.14529805,2729579.99339096,3189211.19066594,2958195.13813758,0,0,0,253.979028555976,428.671849582614,317.272175008103,13.4437936286076,22.6803716692585,16.7657156838249,5.82258199586755e-07,1.04322683659225e-06,7.90792807459258e-07
"east africa","a3_2",187053.554170604,288473.101817724,235796.013695936,18467.2131209254,28480.04826502,23279.4038974311,5750110.87483119,6669899.70989184,6210665.88038733,92867250.6673766,101789111.896364,95235954.6461791,246404.485452736,379585.644622613,310877.10600472,24326.7451772523,37475.3050161037,30691.9256170322,3775283.68100832,5822758.9343138,4759606.0633501,4679098.89934342,7193373.23408765,5892587.9739666,553041.394368669,850245.515081916,696482.002160092,3349914.57391711,3889256.95168533,3622299.60019655,2081497.393903,2415228.71445323,2249328.37380203,0,0,0,244.654274952115,413.097641909155,306.345989481558,12.9101115214349,21.7539988117471,16.1619911432686,6.33551571710792e-07,1.13312037142117e-06,8.58231345601153e-07
"east africa","a3_3",126229.443894102,195314.326118578,159771.543713926,12462.2387041209,19282.7733319196,15773.7454468963,8379344.15747848,9811865.07945555,9089166.1476125,124662597.21782,137567254.51699,128086268.57964,307213.108160918,475070.487010133,388977.324528621,30330.1905548137,46902.2252476221,38402.5162372792,2637329.39321314,4093536.10221809,3342679.45682813,5807157.66234613,8988054.63042993,7351037.39123423,686392.452906136,1062363.03585135,868869.122130718,4856306.07160888,5707407.23628755,5281652.71423178,3491994.81999856,4100804.51298094,3794971.09379127,0,0,0,262.408633300685,447.790966148918,329.289808178047,13.869808578573,23.6892577256826,17.4242439213242,5.38270874045337e-07,9.78254829915906e-07,7.36468953137517e-07
"east africa","a4",156935.266949671,244392.835580666,199213.22246874,15493.7287013836,24128.1412689924,19667.6991899398,6969489.10139472,8133218.79159642,7562519.17872433,113697638.838115,125000583.947341,116674442.365947,275212.757433263,428599.50206452,348532.333733236,27170.8958840855,42314.2900611716,34409.5086304256,3209710.52746236,5014976.90046229,4078647.11294121,5210566.95963264,8108991.22668639,6595477.18073066,615859.837418355,958467.366299453,779569.868678494,4066726.5065793,4752487.97278138,4412594.13368785,2723203.96082404,3182560.76574437,2954170.31737274,158646.95891307,186819.32250403,172827.554808038,265.277113693424,454.196183029969,334.759306593484,14.0211816315622,23.9898239319726,17.6900683860787,5.79091959852337e-07,1.05391769368094e-06,7.89858126928951e-07
"east africa","a5_1",65014.8431093234,128190.928286984,92357.5722590405,6418.71237917429,12655.889931318,9118.17462010571,3394703.30698397,4814499.98653414,4032239.92840649,65627922.4504661,78966104.9561178,69009096.2470733,47728.6573971143,110438.004966808,73754.7650742735,4712.10125910914,10903.1992651245,7281.57757466682,1454541.26179259,2858891.17660713,2063605.71235026,1060999.1727399,2401462.43618635,1620607.41179678,125400.889057275,283828.902973849,191539.716953226,1860030.17365701,2597665.70078388,2204430.78822375,1134516.01443756,1593066.21462291,1349247.3207292,0,0,0,594.251249560244,1654.47991337992,935.656105440494,27.3283152222388,74.4261701469547,42.5822415377962,1.83736719404316e-07,5.93743082939756e-07,3.34575099695928e-07
"east africa","a5_2",65470.1101309901,128810.110477536,93318.9827969166,6463.65947014685,12717.0198549076,9213.09167943872,1579240.58395398,2862049.10354151,2100335.80127683,44677928.0127588,57635448.2768629,47831256.4531873,48415.1557926416,111672.840684223,74654.4228621625,4779.87710134635,11025.1107383598,7370.39797788511,1463528.2802789,2872709.84574464,2084640.61577365,1076430.5349405,2421459.50574414,1639631.2453431,127221.366793364,286183.732956682,193781.985211331,733177.227622325,1399852.16168713,1006005.68585579,387344.718905136,802958.029427378,551203.395036879,0,0,0,400.078727638841,1190.44227645804,640.702246690729,18.4508260025718,53.5431190458087,29.1719596031353,3.45859063676342e-07,1.52313569594046e-06,7.42087484313328e-07
"west africa","a1",180208.970433131,284877.683063133,230647.377219804,17791.4687483344,28125.0838020649,22771.0951004746,3446083.92112116,4020729.10762068,3730948.32350727,87540043.7874912,96395179.2869951,89839343.1241295,97472.7092339148,156351.340268589,125836.074361555,9623.17611594243,15436.0794441195,12423.4025589056,3380453.77562578,5336740.31225355,4326301.21452919,1826568.51063642,2929904.15539465,2360023.02344009,218132.502036953,349935.531294403,281860.2941896,1206583.73462795,1395485.29823682,1299417.59596765,510602.751853594,624765.984016853,566056.56578599,0,0,0,559.893146020431,988.945316536408,713.939492946997,29.8781254077234,52.7739193606315,38.0671469014634,6.98486106281955e-07,1.29581839852002e-06,9.68403650620477e-07
"west africa","a2",45641.8071991289,98105.8272492174,68261.2258860519,4506.07305756804,9685.68187997954,6739.21761028724,995855.584636515,1635944.54110859,1269342.92552755,31470977.6570656,43883683.7612853,34608689.955637,24215.9595485048,52543.1758253735,36401.6476254835,2390.76604501229,5187.42362485363,3593.82096551618,1009548.0673211,2109702.74314861,1490418.78874697,534540.830741714,1134229.82017339,794849.98922729,63854.2112819779,135485.916323863,94947.2260564085,348754.737049473,572403.442394238,443990.694114311,147344.216023154,246425.734518137,190680.768649466,0,0,0,598.954615184642,1812.18025547928,950.745150651055,27.7465616732372,82.0960368928106,43.5411592434966,4.23057545692157e-07,1.50659389661337e-06,8.1987411240902e-07
"west africa","a3_1",95951.6924407474,151250.380704458,123847.66185827,9473.01087901617,14932.4776397608,12227.0928034812,3768089.4447238,4252179.35594612,4010334.94511106,78801787.6398585,84946061.6184073,80416569.8156627,181428.812009219,284488.218227302,233257.509492397,17911.8998968324,28086.6331553595,23028.7853067126,1910054.64677942,3017336.64235239,2466563.15544149,3289717.35399797,5154178.66623872,4232164.73970057,392883.160523793,615583.119069788,505482.701261036,2616031.71780678,2953599.67527345,2787005.99732199,1796938.62248259,2042175.24510798,1921772.86974165,0,0,0,276.994907314218,468.206017984016,344.754473245732,15.2889126944768,25.8216899744207,19.0012853378085,6.14263380132658e-07,1.08748000374326e-06,8.3694656458053e-07
"west africa","a3_2",116811.528570542,183191.796010105,148551.238821558,11532.4373421197,18085.9538003655,14665.9997927284,3112033.75509058,3521276.43481738,3309067.57729235,65923335.1679068,71541460.5070458,67347326.1134723,163138.272173147,256008.410013123,208012.160264452,16106.1320313287,25274.9106501852,20536.390834061,2286725.04718349,3597977.77078538,2911329.21215695,2964069.52481447,4652985.80318411,3777751.56382378,354027.124114557,555737.912051367,451202.938524491,2169671.53161211,2459819.94233297,2310788.07496946,1387807.3488907,1581471.60160517,1481680.42584889,0,0,0,257.504568559008,438.532660387105,323.766293412134,14.1679639604304,24.1362288934582,17.8273570867917,6.6321225129357e-07,1.17994086332001e-06,9.00178439198501e-07
"west africa","a3_3",76672.9924502993,117350.84155755,96625.2895309537,7569.68504809785,11585.6820287235,9539.51301567768,4501548.5295606,5105811.35276503,4804604.64262495,92916268.2444275,100803038.110017,95013152.3880215,206933.215347377,316832.600085739,260467.467793939,20429.8699726013,31279.8929450109,25715.1394965281,1563893.13132547,2402644.8335258,1975560.47263612,3758789.30493168,5734503.62364529,4721420.6736523,448956.059479357,684885.483682378,563927.563634717,3102423.98822706,3524517.23731941,3314541.95073836,2285639.96497446,2608954.28485186,2447674.20726659,0,0,0,293.266122928269,487.128361393308,364.779345354515,16.2030184899182,26.817953849597,20.1238480862844,5.87124991633639e-07,1.02124210387762e-06,7.8583246694439e-07
"west africa","a4",97797.501048417,152107.519512156,123737.023095851,9655.2417972653,15017.1002768775,12216.1697840599,3765799.33225343,4264116.7552947,4009281.44794216,84567634.3792983,91885477.0734207,86486535.4437545,183885.317520177,285358.848447427,233039.468916108,18154.4230127642,28172.5877574832,23007.2588416893,1945539.54351585,3037162.06322142,2464478.2828101,3339474.67736648,5173761.92752918,4228407.75609856,398873.350025026,617920.432775193,505033.567937798,2615281.60815216,2964144.76983119,2786482.5364404,1797812.50380156,2050244.64755268,1921286.91700509,167018.149479852,190580.173392549,178691.294751626,296.355395458777,499.68903614797,371.123981040692,16.3454823712163,27.514949490763,20.4536885826625,6.20365507757064e-07,1.0911209238727e-06,8.36321297078019e-07
"west africa","a5_1",41302.0423132801,79034.9030139575,57933.8897108848,4077.62162612085,7802.86910036055,5719.63196828276,1339495.8183671,1885460.94036562,1571846.88605606,35646843.7205537,44304755.8346734,37698412.2433392,30448.8827793042,70302.9672078571,46586.4493560786,3006.12308636825,6940.79235338561,4599.33462703006,919606.650816103,1736043.60206701,1277310.20689102,669036.584311488,1489575.19260617,1006751.87185819,79936.8893341309,177920.044887496,120265.704344574,849633.454660443,1238563.41380526,1013444.39308816,521270.981620084,763996.225990273,623361.054128776,0,0,0,507.046076948084,1455.05357801787,809.214111923305,23.930879016712,66.2217237047924,37.4455844554411,2.45840321455609e-07,8.27450553203014e-07,4.59684316907816e-07
"west africa","a5_2",40631.6911649064,79682.3619242939,57948.4463625328,4011.43995115741,7866.79069616899,5721.06910103067,760993.888415232,1324299.93107649,1000118.04418621,24173305.6105695,33132031.8994387,26421714.5110378,30079.0681389991,69988.2185330059,46782.8084789114,2969.6124420876,6909.71819986963,4618.72054987803,898005.78427722,1744610.30391343,1277249.43903365,662357.601452578,1490899.29421166,1010318.1505413,79127.666703785,178091.018971277,120688.037517428,424030.368248671,817368.839208722,596768.640098383,222753.823873411,468534.330761789,326248.189797845,0,0,0,345.391068914971,1101.49795021347,564.774013576977,16.2139090845512,50.0213658404143,26.1518755224597,3.6799871362992e-07,1.65054731391223e-06,7.8393543721062e-07
