"cluster","scenario","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
"asia","a5_1",79227.0164737531,148679.483546863,110278.723687213,7821.83586215866,14678.6609938713,10887.4739219227,42610190.6523829,57020800.4084579,49661615.7289422,513463589.843284,622870118.636466,543184274.095645,145180.113808538,317972.650260375,219351.980470159,14333.1791502725,31392.4465376806,21655.9358617955,1876456.83165437,3485101.13004507,2600819.25753605,3397369.52718263,7236463.31188022,5059484.19263757,401188.216356548,854413.383966423,597402.999959092,25370524.2951171,34232531.9612983,29696297.4458475,20120389.5395965,27188795.9789295,23572322.6507042,0,0,0,1614.80425886575,4290.32670037649,2476.31351643776,70.9550463691735,183.338937272743,107.359614817272,4.24099841556188e-08,1.25331525104341e-07,7.38650940812257e-08
"asia","a5_2",79926.046660747,147815.316075682,110602.24578667,7890.84892902293,14593.3444387637,10919.4142482452,13791530.7800514,24895805.786214,18152371.2329464,206761231.680043,304917138.713139,230482354.089471,146361.046588002,315086.749756609,220205.645207924,14449.7689548157,31107.5305953713,21740.2155148394,1898743.91983338,3479260.68681364,2607992.04111392,3432295.62549743,7162266.89246747,5078864.31321889,405303.298861112,845647.71040023,599680.822467479,7475386.54987785,14371062.9711006,10189340.4421565,5826821.68250312,11339477.6168738,7995540.05781236,0,0,0,656.204146444611,2083.32166120308,1046.66868949633,28.8681271983166,88.8376678418976,45.3806874677846,1.0184427337235e-07,4.21498938756228e-07,2.16113738134477e-07
"east africa","a1",274012.68785855,425934.006564729,346656.093254344,27052.4167635233,42051.1340164454,34224.2732685879,8931707.24514985,10707881.0707214,9787926.5670576,145963426.443967,164939696.888531,150872402.153051,158044.257281695,248060.235015957,200761.503298035,15603.2158528111,24490.2121597134,19820.5561199907,5335908.80357012,8284232.08902998,6748060.67865034,3086542.51840717,4840611.01909026,3919005.25644117,364737.367039012,572029.575060977,463119.665918163,1961888.89325173,2363914.8616916,2159627.18800198,852638.645527855,1063082.34551818,953749.109892975,0,0,0,588.419286285759,1043.62980171146,751.500659611409,30.1539259957722,53.4383362305499,38.4976268927126,6.68570005810615e-07,1.26439491996313e-06,9.29611853441116e-07
"east africa","a3_1",157745.460447547,243949.395553378,199060.078548661,15573.7165747005,24084.3618202319,19652.5797690723,6983208.37412353,8134894.54281894,7566984.1315113,108003885.777181,118623770.871634,110806813.109496,276483.456579262,427302.321734371,348731.866201922,27296.3480416015,42186.2234990613,34429.2078477974,3229118.10065153,5001596.32475647,4075468.70889067,5236735.70780576,8077892.90945678,6599678.74610522,618964.105315135,954784.646186442,780061.847581682,4069653.39873571,4753715.19793663,4414560.47346009,2724214.78907685,3181649.66398441,2955249.25033554,0,0,0,252.757544912945,429.044733233891,317.742150484571,13.3703042349993,22.6522355701121,16.7897283144106,5.81615526103185e-07,1.0499722700393e-06,7.89958294372598e-07
"east africa","a4",156714.186358272,244993.587495046,199157.09175728,15471.9021051643,24187.4516289845,19662.1575801278,6975462.13338195,8134665.35818449,7564919.2185929,113631008.512802,124874565.798681,116603575.965111,274575.361972803,427549.879770396,348946.178587403,27107.967821249,42210.6641306833,34450.3662401876,3204627.75534825,5021913.70948515,4077507.80343865,5199858.7393038,8080786.23289534,6603655.10976355,614607.500630779,955122.77581765,780531.935969756,4066579.12972085,4750766.17519028,4413365.01306672,2722764.46420366,3180991.34864847,2954782.26291245,158760.959743166,186742.323374064,172891.745114229,265.772518925334,454.791591282868,334.159200244415,14.0618753222591,24.0149919563776,17.6574297153575,5.77960168628601e-07,1.05137479471534e-06,7.90657871157887e-07
"east africa","a2",71582.4905561395,150762.597724568,106094.799471253,7067.11569682969,14884.3203498,10474.4081530282,2661565.47998278,4411991.72768451,3439059.2022736,76033604.3990612,98244362.3905737,81573137.326478,40725.419061213,86309.7355943919,60779.3346852603,4020.69341359038,8521.09059728758,6000.55386254269,1595059.7511058,3307433.60447169,2348862.89389375,909113.380570327,1905899.4385538,1350008.53609889,107442.190082887,225242.588011513,159545.702027323,839049.025487905,1252361.24054118,1026165.82724719,336445.724081294,522512.014304668,421425.44296312,0,0,0,880.938910024904,2412.3597658481,1342.11961596645,39.8938175126152,108.066127383298,60.4241641035835,3.25189072791924e-07,1.02866141277267e-06,5.92295446519671e-07
"east africa","a5_1",65126.2035474567,128286.266962891,92773.7635599933,6429.70664738462,12665.3024209895,9159.26388722951,3384108.3809249,4828746.00204852,4037774.87738939,65743751.6936622,78988592.3931679,69079970.1332336,47708.1678234547,112030.311981189,74235.1528385157,4710.07838750317,11060.4027629084,7329.00475808647,1458928.83478412,2861068.55506501,2072333.21918537,1059877.72953486,2416767.66493065,1629903.67122437,125268.064833613,285636.938787176,192636.890833386,1854882.28012463,2611289.98729078,2207332.88217175,1131183.41854904,1603426.22472233,1350208.58540628,0,0,0,586.838959305059,1655.66182892345,930.556043758726,27.203174160123,74.5261365458006,42.3828544918493,1.82699616111775e-07,6.03975320599116e-07,3.36311543392934e-07
"east africa","a5_2",65201.6189698153,129187.791331867,92695.0717868962,6437.15217646573,12754.307105928,9151.49489427403,1549511.92366729,2878388.32001898,2094852.65511589,44628486.2028859,57898026.7317689,47781407.587184,47645.6494139797,111664.653042348,74112.5544462591,4703.90614021883,11024.3023980525,7316.90100176853,1458014.59684904,2881736.8254382,2070972.73362967,1058748.79561355,2412348.65978847,1627713.73358915,125132.930642962,285104.169419427,192376.414029113,722611.627525081,1406055.56381405,1002522.59166412,381256.179427938,802125.568138741,549300.0098196,0,0,0,399.665292346011,1215.17971617323,644.714083115722,18.5000149218892,54.6853294866956,29.3549207094449,3.38860359719618e-07,1.5452927795363e-06,7.39260691604337e-07
"west africa","a1",182193.078646534,282317.224090537,230156.02258252,17987.3535546636,27872.2976855756,22722.5851919358,3441020.62026608,4023469.42066836,3729259.12357967,87487243.0975439,96748451.7619378,89807122.1340541,98584.4768650344,155175.537566741,125495.294419678,9732.93746143447,15319.996116115,12389.7584197076,3415499.94752807,5286781.18898148,4317435.55743651,1849275.64694805,2911793.80903832,2353896.93919156,220850.959164227,347765.069384549,281123.48422283,1202782.14472476,1398300.67681883,1298829.07154295,508032.531341019,624560.319899094,565800.490246884,0,0,0,563.795327984064,981.376123691256,715.62143066276,30.0458235833802,52.316944702974,38.1525293817231,7.05030602497572e-07,1.29013835337778e-06,9.66218705519079e-07
"west africa","a3_1",97544.4881019435,151913.274986858,123828.798705719,9630.26261937372,14997.923121639,12225.230503351,3757565.06398364,4246107.65750852,4007622.98072423,78687282.52342,85005838.4467995,80345296.25744,183698.22732943,286455.939555201,233243.700226562,18135.9521826285,28280.9001356691,23027.4219610315,1945595.11077076,3028198.45129006,2466098.32914524,3337381.55078937,5194126.96299236,4232102.0835664,398602.207557492,620373.65216068,505474.303678948,2609196.18820881,2954060.12756217,2785353.95387002,1794930.29164669,2041667.11932495,1920543.76889803,0,0,0,274.692445356878,462.747189684943,344.469309050561,15.1492797700285,25.470818110891,18.9847254794319,6.21849994234972e-07,1.09787045086805e-06,8.37393394482196e-07
"west africa","a4",98279.6477295871,151962.342114583,123923.422727572,9702.84263305906,15002.7673658927,12234.5724374601,3765828.48665794,4250564.12817865,4010573.90356119,84628876.9352962,91665296.0534189,86509723.125211,185138.801077254,287691.854315255,233455.924839927,18278.1755289607,28402.9181394136,23048.3742342022,1954007.24392088,3027934.0587511,2467925.91069001,3360934.73096111,5211125.13193612,4235793.83385988,401432.161450076,622412.398125416,505921.015695201,2614407.61765032,2957150.21546588,2787463.22741367,1798248.60110506,2043122.18489099,1921981.49091175,167214.287818631,190085.158335084,178747.848212274,294.165009074464,495.116612617412,370.56126626269,16.2400392991242,27.2737507244617,20.4234971101931,6.26071682490051e-07,1.10040933316212e-06,8.37521092812901e-07
"west africa","a2",46099.7458530829,97252.0197816699,68044.2968061506,4551.28391045119,9601.38813567005,6717.80087983041,992522.880661462,1628230.739279,1262408.70882638,31444512.4575205,43673554.6291515,34395269.3571906,24267.6069922312,52356.809473339,36289.1646287675,2395.86503580493,5169.02425705305,3582.71587060341,1020158.95886695,2091795.78488725,1486475.09940397,536312.135540066,1132315.50878632,792812.899962989,64063.3763685084,135250.669908557,94702.6051851057,347744.631664021,568295.588668979,441681.555592447,146472.113278159,247159.64616097,189522.798820741,0,0,0,600.581142621622,1799.66465762911,947.810998380614,27.7700978336192,81.4330904244267,43.3838417094326,4.27024377385526e-07,1.50561086228139e-06,8.21613766055755e-07
"west africa","a5_1",40629.3939821556,80205.0563285585,57943.2070555771,4011.21315747994,7918.3946820086,5720.55184062049,1331382.08238987,1870885.83233869,1575632.03185497,35755341.4827821,44275437.4044329,37756310.4164268,29676.1882215065,70852.6827948537,46768.7334107558,2929.83736627327,6995.06405619271,4617.33096236406,903462.537615893,1754244.74931297,1277153.81888791,653367.84746281,1498211.43794587,1009680.65803385,78053.8594859478,178972.989371397,120618.407446839,842082.292036734,1230091.92016827,1016276.93336619,516801.964021133,756958.229096919,625494.448103107,0,0,0,504.643438644487,1491.95163051117,807.298116988211,23.865350762376,67.7649467698256,37.3943088995581,2.41251793747633e-07,8.41398560032455e-07,4.60196742396236e-07
"west africa","a5_2",40174.7948234485,79304.0993333509,57626.350408232,3966.33200253123,7829.44601210997,5689.26957356467,753511.443618187,1320868.30268272,999522.02156506,24201331.7017565,33488669.6276256,26396311.1609892,29344.081003469,70897.6169643094,46510.1895507293,2897.04945800983,6999.50026638625,4591.80573465381,892564.613865603,1736118.48938598,1270140.98733699,645435.197808801,1496920.01028468,1003985.13242625,77105.3093181349,178823.757929871,119934.983927092,418967.628653623,815193.392324463,596267.286366085,220063.975113834,466187.450340148,326130.331757227,0,0,0,341.356067213651,1141.24104359127,567.538240888019,16.1674181221974,51.8854096295288,26.2915359087035,3.5996465721829e-07,1.6921979674693e-06,7.80022493505939e-07
