"scenario","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
"a1",454052.26213446,713983.545790379,578670.530938752,44827.1615583827,70489.3652697942,57130.3339785692,30210034.7204029,38218228.206744,34152552.2036764,404789737.472285,469844067.405524,422734570.888633,283295.093848707,449932.942964583,362936.794530493,27968.839712316,44420.474043887,35831.6160510221,8838659.128265,13891109.6474928,11263530.8064797,5540660.46218505,8798035.28319014,7094792.2408108,655674.991233925,1041129.01329067,839571.714943202,11708270.9753135,15060196.9380339,13354603.2358351,8026376.35871084,10563789.0117429,9314028.05271586,0,0,0,899.666814359376,1658.49701462335,1164.76085439476,46.0091059472894,84.7992889317447,59.5837843505792,1.88108492215833e-07,3.84286410788792e-07,2.71769058294901e-07
"a2",117458.088931012,249144.897199126,174765.313088687,11596.2702269065,24597.2974689961,17254.0334625796,19935314.2368522,28600661.6179857,24248906.0439675,277951537.142031,350146936.909039,297219011.228557,72033.4381230005,155369.661172391,108200.119871816,7111.63634152159,15339.1613333345,10682.2598599761,2640182.05565464,5495428.07883727,3900048.20341027,1628310.60616666,3442491.79800211,2426855.19013662,192691.793232826,407356.44223971,287178.815628304,9085791.89739019,12723642.7847957,10929812.2028317,6521160.8429359,9212432.58212026,7882312.50898754,0,0,0,1788.9691915697,4860.89441283014,2746.93791079594,80.7413796318535,215.036944169607,122.470847225056,5.66138482047595e-08,1.71002883322718e-07,9.89954062008343e-08
"a3_1",259975.242386361,400968.139946965,328055.185308256,25666.5436195581,39586.3319889023,32387.8637290513,30319460.9117174,38413808.9586435,34293192.7722813,357700290.555704,414456391.243067,373009338.129534,488687.187879552,753672.310292611,616391.71815133,48246.5595911979,74407.7130168809,60854.4289657923,5318484.17279947,8219358.48093264,6718810.22994812,9266459.64808659,14287607.897394,11697412.4872017,1096713.6036722,1691009.46248228,1384432.58678146,18721089.4739639,23781539.9221673,21210081.497361,14333488.8027593,18277660.6154041,16271693.6584007,0,0,0,474.60983463334,848.101610851355,605.149821364013,25.0357017860874,44.7265090426037,31.8881922423141,2.05490136248089e-07,4.02579300387816e-07,2.90612611850653e-07
"a3_2",309551.333212846,480562.627343313,392324.330147729,30561.0362104875,47444.447107413,38732.9556473138,26025363.3742786,32852773.4475274,29372733.8636306,312100555.21659,359558989.47802,324384739.199835,433959.849433041,673991.690766716,550073.649837969,42843.5004132314,66541.0943422633,54307.0532329905,6244726.64228768,9706681.28517141,7920405.79429455,8255897.64493882,12803971.5372743,10454621.5759374,977109.442155283,1515444.23159688,1237356.81319382,16177487.3140347,20473550.3773068,18286492.3030596,11804194.8955219,14992219.5062082,13367558.6791882,0,0,0,463.062912335836,828.553586115803,589.71146735603,24.375292799427,43.5517741306355,31.0278795692084,2.11961209187269e-07,4.16623223176319e-07,3.0080872849843e-07
"a3_3",203996.551532735,317413.489964147,258362.250496244,20139.9423271739,31337.2423882326,25507.2979686043,35152307.1375262,44709823.0765403,39892195.0841365,410507863.266555,475605077.573016,427838442.480947,541894.41816296,842924.891081476,686448.477854877,53499.5432384462,83219.3415279184,67770.9140213336,4268847.06644427,6663810.30974916,5414081.54787572,10272635.4472328,15983218.4760071,13008596.2920393,1215811.14508829,1891705.05840273,1539632.33453704,21493821.5734227,27415062.9587443,24436205.252002,17379978.634806,22245036.2070469,19795620.6026024,0,0,0,487.004082581868,877.671113840465,623.263735419625,25.6836796595617,46.2982532589658,32.8889015291194,1.97663021594527e-07,3.9217078647557e-07,2.80914516298981e-07
"a4",258358.723891872,403904.506839697,328006.71591208,25506.9497979703,39876.230320157,32383.0784969664,30261305.3535281,38355045.90739,34468344.527895,393392639.512116,453538182.042863,410192764.834277,486122.359638322,760453.559964539,615937.152259868,47993.3421104642,75077.2046150115,60809.5510952148,5286607.13620311,8282916.6187044,6717700.7033389,9229657.36661756,14423023.413242,11688329.8687185,1092354.08631557,1707017.05694043,1383368.32801626,18695842.264035,23755128.5952263,21324124.5637887,14314645.1348256,18256044.7508835,16363115.5334754,893224.360178582,1141366.27997658,1022075.03621691,517.313167066324,932.971242837499,665.965290986724,27.2753241980413,49.1392219697397,35.0942152935021,2.04638908894819e-07,4.06750094071673e-07,2.88845223360688e-07
"a5_1",105168.784255581,208305.885431732,150309.140445446,10382.9855632952,20565.3894023438,14839.551929056,23087015.4099605,31636626.7624117,27183072.0206358,279683601.327255,340990885.288195,295876335.382134,85370.4799071381,198600.328907327,132900.857187676,8428.3608171534,19607.1901230619,13120.8864997027,2376208.16637444,4672570.06296096,3383807.53665749,1917399.69673761,4353662.78473692,2949940.10633993,226913.670583047,515235.292633188,349104.811183394,14129842.265071,19363554.2202683,16652968.9878203,10858709.4643047,14879831.8712472,12800876.9147725,0,0,0,1408.27360592018,3994.24819515023,2226.29365711549,64.2409886010856,177.840272880182,100.299099207555,4.40882282952881e-08,1.40553818777063e-07,7.98061038154077e-08
"a5_2",105520.529200954,207353.659802854,150863.957021909,10417.7122430379,20471.379140386,14894.3272366196,6792279.59860246,12907152.6055577,9147761.937358,118826994.237199,170146236.04225,130510646.104135,85988.7640911673,198215.715094314,133342.280203323,8489.40208336399,19569.2184026867,13164.4668152042,2382292.66004283,4655340.41986675,3395509.1251293,1930344.18180254,4338361.37377077,2958854.37611372,228444.651658379,513407.905702593,350154.268808208,3744297.87243643,7458224.30247535,5166058.96711807,2715646.69263728,5544125.47357353,3785684.37586481,0,0,0,599.48321544868,1978.70312290867,978.764169212719,27.3898331650317,88.1429527678163,44.1085060345394,1.15293883106503e-07,5.29380198497227e-07,2.58112191618497e-07
