"year","scenario","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2020,"a1",21002.0302895882,40934.3461450685,30357.0137530204,2073.46484834078,4041.32013197272,2997.05314436625,1571522.67338645,2253074.68376072,1910910.41990973,27061532.1702363,34605698.4573394,29097280.087029,13244.0264812149,26106.3994100064,19242.0432661534,1307.54136531778,2577.40326754162,1899.70682703,514469.672717414,1002739.2058985,743649.576721994,325614.72176511,641801.771284681,473055.906924742,38531.5777961432,75946.9679112453,55979.0557469121,633463.052317919,882065.299982992,755817.593612839,442951.94938527,620031.628414927,531696.02644099,0,0,0,1036.5861544225,2612.92881786544,1512.17205390089,42.1649384296149,106.278052385798,61.5091782199394,1.50147914008977e-07,4.12121895894004e-07,2.54585807855777e-07
2020,"a2",19413.0578162091,49554.6312878308,31609.9882579032,1916.59055937426,4892.37395770942,3120.75540342973,1485066.58257703,2572064.64498883,1956716.28383465,27118102.0433173,37948723.433329,29617817.1846863,12178.3540928031,31772.7233224473,20040.5623146184,1202.33085915474,3136.8217280313,1978.54211842293,475277.758691354,1215116.23344045,774528.699283241,299284.569549996,781709.550972357,492798.782642246,35420.079289094,92485.2397853252,58312.0771826382,615101.239580498,942063.26407837,767400.330053699,433145.599785554,658150.419608325,539366.949703715,0,0,0,853.502602471552,3116.07982032276,1477.8935201375,34.6907646319346,126.798128919205,60.101238533675,1.29273208681132e-07,5.16544615389109e-07,2.61148732021213e-07
2020,"a3_1",21247.9906795878,41204.7725548395,30472.0745704717,2097.74774936113,4068.0184867028,3008.41273946811,1579601.03414991,2245244.59923686,1903929.35903667,27098602.3104969,34370486.435583,29007963.9169482,13486.7484107199,26108.0434856058,19299.692014592,1331.50454324918,2577.56558199011,1905.39830789114,520542.452146662,1009528.91954595,746545.795977207,331608.508431194,641935.045250812,474527.095084305,39239.8148356481,75962.5308831615,56152.0155984666,631620.164587684,879204.283059641,752572.388644053,446142.92909314,616789.567337307,529281.959413406,0,0,0,1037.94075283494,2548.46352796673,1503.02729675769,42.2139319405894,103.647782133776,61.1302583507789,1.5339721007484e-07,4.13350379696141e-07,2.56449642663149e-07
2020,"a3_2",21155.0295883854,40942.8730310789,30327.6867192743,2088.5699912009,4042.16196479386,2994.15777793072,1578232.81791369,2241760.11982799,1903918.64711383,27184151.7906434,34289931.7739848,29010222.928189,13411.2172603573,25892.5087388952,19208.5117940154,1324.04758870374,2556.28650969384,1896.39636952506,518193.035287086,1003019.59016947,742956.901870735,329709.75297782,636587.275931001,472259.073734827,39015.8452139739,75330.5634747102,55884.5944352836,633109.98787034,878082.182564924,753461.002297737,447282.984768169,615938.896213273,529977.731311484,0,0,0,1049.88481667703,2556.80980393507,1510.27956977007,42.702945563728,104.000356265747,61.4286194625415,1.52733053086016e-07,4.08973310087756e-07,2.54937040343662e-07
2020,"a3_3",21173.5878089096,41287.332002334,30458.8451680008,2090.40218634462,4076.16932307042,3007.10664188565,1575061.20864172,2242906.29921148,1905021.774621,27151035.5496982,34389076.0757101,29030127.3744832,13413.6691903234,26113.2797862267,19291.4659118284,1324.28966009041,2578.08254559425,1904.58617046043,518753.712891037,1011487.85799451,746206.107031051,329811.952800288,642036.323077044,474303.374381997,39026.2910987562,75973.564752604,56125.779792271,628495.600899826,880111.300660725,753238.009946342,443666.515649181,617473.338976308,529793.655929741,0,0,0,1039.74053707412,2563.73372473792,1504.81707855511,42.2889400082122,104.268737939082,61.2058208784801,1.5240878261935e-07,4.15488664500435e-07,2.56113813390839e-07
2020,"a4",21222.5478528165,41250.8033790989,30431.1557341279,2095.23585854747,4072.56296619959,3004.37295057037,1564543.22790404,2238105.50993623,1911116.95047201,27254711.5992652,34335547.2221779,29142389.389466,13390.8772631723,26104.5119664409,19264.7589271981,1322.03948431588,2577.21692613405,1901.94947329008,519914.054591034,1010674.45439341,745496.55423267,329221.272586068,641860.8171307,473639.242604699,38958.022251032,75952.2792772095,56047.5259258587,628106.466078595,877617.746210386,757352.198802621,443525.648306849,615385.343862123,532802.412378655,0,0,0,1044.06133446597,2564.09991275237,1512.73055113721,42.4620273926386,104.293221857957,61.5286631006382,1.52582115858471e-07,4.15606483553928e-07,2.5436988177569e-07
2020,"a5_1",19693.6193550808,49214.3162035533,31597.1892505786,1944.28952374225,4858.77571245028,3119.49179741568,1510737.1637275,2557729.62747531,1950651.59178498,27066920.8488236,37548590.249432,29515579.0800433,12407.0630566071,31421.4271668842,20032.4831776068,1224.91058075352,3102.13935590472,1977.74449046185,482296.294901605,1206556.67973551,774172.37711821,304948.249794793,773025.139643258,492570.867006165,36088.1119081188,91467.4704897304,58286.337615731,621326.204886629,934875.614867687,762919.468493888,440112.781670941,650166.773887631,535934.03125311,0,0,0,861.416023691949,3026.38828207102,1473.38594114169,35.0142827972123,123.131023951439,59.9214875606395,1.32713516742686e-07,5.05715466686578e-07,2.62576641505215e-07
2020,"a5_2",19680.3350381091,50113.3866762625,31705.4879162427,1942.97800462266,4947.5381318754,3130.18378639391,1215264.40634283,2180023.08188924,1620189.2567321,22725097.5146367,32495198.6197225,24953427.5475131,12396.1071308945,32104.9872252011,20110.5070846209,1223.82893642995,3169.62510528736,1985.44754708509,481940.331731936,1228918.12503137,776883.403438655,304646.719426376,790024.436120748,494519.612787524,36053.5873857127,93465.031533286,58515.2368000331,483665.420693875,754245.315723058,605625.615720641,339828.817304311,517461.730963859,420948.336389475,0,0,0,707.83698978701,2621.40350003394,1240.81543257533,28.7650564661311,106.665184778317,50.4599350607245,1.64351131819903e-07,6.63785043370326e-07,3.32061698887871e-07
2021,"a1",21621.9744099763,42007.6340969906,31069.8811046446,2134.6699948831,4147.28249893309,3067.43231127257,1603040.98759668,2297761.9700375,1942153.46764939,26720614.4477837,34171211.4662888,28733088.5510385,13561.2300038414,26885.2754429801,19668.0309952191,1338.85787828662,2654.29926537222,1941.76326490116,513913.340847104,998648.763578743,738609.956770772,323512.925300865,641452.733646488,469226.692104355,38283.4262955555,75903.7444987457,55525.1658913753,642888.222449167,894099.286030657,766385.679557284,449140.987685,627242.707198634,538504.890604071,0,0,0,993.875420932708,2519.77228146779,1460.90315588901,41.6564043556009,105.625490649284,61.2349830786018,1.51674766054744e-07,4.18195177702231e-07,2.56633592195782e-07
2021,"a2",16669.2841628658,39998.9058736007,27309.7819537678,1645.70635705829,3948.96703592122,2696.20946718954,1395643.3389135,2246277.37490125,1817249.1201476,25216657.2037233,33712486.4458414,27514670.2032931,10336.7211489707,25216.4634375036,17181.8628307597,1020.51219115311,2489.54266878927,1696.31164784364,395631.827223675,950733.730396862,648786.308386084,246291.438921084,601455.989893083,409685.124443583,29154.3808930378,71177.1006374811,48486.4235443418,602106.149839345,889135.285960436,747867.081616264,426248.045528663,628391.106001653,528227.541884991,0,0,0,1000.00768411558,3261.4294184765,1601.37876051688,41.9260222318276,136.880464028811,67.1605302747136,1.16255887177002e-07,4.18804283002788e-07,2.29744873830078e-07
