"year","cluster","scenario","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2020,"west africa","a1",8108.42566525139,15687.0633003041,11756.4078307398,800.519538371386,1548.7347593724,1160.67342269675,145732.405524847,236522.708967459,190365.655522832,5313610.6734877,7174670.31826173,5774604.67174157,4423.08776729663,8622.16667667437,6405.51926667894,436.677639264347,851.239583702654,632.396908855656,191793.898984358,371008.866071455,277987.357361309,104600.034554846,203880.812785743,151454.726648436,12493.1853614777,24351.9655880613,18090.106845914,50853.2835415603,82400.8109461331,66317.6282529859,21909.911906286,36078.4115666297,28865.1995084303,0,0,0,616.273249259106,1622.09539935195,901.504535593337,26.0623380929511,68.5914717791014,38.1275962759872,5.36777213295641e-07,1.69549851576995e-06,9.65884853759157e-07
2020,"west africa","a3_1",8343.09751264655,15881.7812874651,11827.4607020886,823.687956841398,1567.95865802177,1167.68825074358,147937.916014274,233321.113518137,190580.702188198,5333957.65114133,7072060.57720734,5783475.63353286,4540.1704149316,8655.26237395851,6439.79446799095,448.236843344828,854.507018517469,635.780792418831,197217.161625182,375513.282326046,279614.706415709,107321.018753113,204636.322468262,152238.81265989,12819.4371088724,24442.5463107347,18184.5304394,51548.5716938276,81266.8807275576,66395.4229705023,22420.3863133096,35393.676031511,28894.9281235968,0,0,0,616.267586201645,1557.66412510617,898.083884863046,26.0655468530939,65.896323566181,37.9894951391501,5.58674133212059e-07,1.6790498920836e-06,9.69915421858517e-07
2020,"west africa","a4",8149.1540101529,15920.0283099924,11822.2681187893,804.54052064405,1571.73466708711,1167.17560321403,147184.9104882,233987.380741658,190499.926740135,5333143.2113083,7092034.0507035,5779469.55106644,4429.81548015006,8663.28058743215,6437.22037794524,437.341845339615,855.29863168795,635.526660549072,192707.580389333,376380.71021294,279501.894946729,104758.886703287,204813.808532534,152183.888879628,12512.1365519109,24464.3946048831,18177.8631787122,51293.9258991488,81524.9571044129,66366.9689475412,22298.5293449514,35468.733266416,28882.9944225261,0,0,0,615.603195288989,1600.97730537148,897.820675965617,26.0389826717233,67.6986389783865,37.9768817423097,5.43369250041626e-07,1.68894862999284e-06,9.69943404080039e-07
2020,"west africa","a2",8004.37009454173,17168.0962821596,11988.1882016486,790.246456904234,1694.95251950168,1183.55637472512,138717.927509125,266565.96510137,194428.784986207,5302451.73987635,8009574.07894254,5894188.75073787,4273.18664129562,9556.69607013183,6561.12537484637,421.878369326912,943.502751613421,647.759413862242,189107.872426525,406418.290084897,283480.793496652,100938.950893939,226266.310304881,155152.756944205,12059.6983809533,27015.5478510057,18531.2833169976,48381.0259982477,92364.1728048665,67689.0008542775,20922.0875221727,41130.7157582418,29525.3916388259,0,0,0,554.841516457602,1874.37964949597,898.350269808079,23.4345613924212,79.3506768993321,37.9895843736602,4.62645472971796e-07,1.97529834743024e-06,9.69304509158189e-07
2020,"west africa","a5_1",8055.69408561229,17212.0257138189,12034.0739752519,795.313514226503,1699.28953507099,1188.08653382372,140460.153784,262739.556658123,194995.573438271,5328599.53564278,7912171.65553041,5908862.61797348,4340.25785360302,9577.0687323013,6582.29421425917,428.500100613717,945.514080913163,649.849347254271,190306.480839301,407423.354652421,284590.450894772,102509.358438149,226774.170226677,155669.62170169,12247.9885180503,27074.2389246433,18592.2064663896,49042.3408608436,91169.4364615238,67878.1506689582,21187.7360311564,40200.3418675375,29619.6360501774,0,0,0,556.391489357345,1822.97271784491,897.69044433978,23.4973830146372,77.1848714700946,37.9577116805529,4.76065008412631e-07,1.95281639583151e-06,9.69722090155494e-07
2020,"west africa","a5_2",7954.33545929765,17016.4450286568,11938.5196889261,785.30669365527,1679.98046494271,1178.65275760909,135525.736770369,258231.701160244,189548.96866084,5161801.31290975,7766876.19782126,5738811.64327934,4291.34334848837,9451.7825087839,6525.63254039309,423.670924313582,933.144963410581,644.25531718244,187909.015352729,402793.853340383,282335.785568386,101354.595945456,223790.481603045,154330.721930451,12109.7827967625,26718.9897496901,18432.3569454193,47268.2364264855,89595.6635945302,65985.2151586617,20494.6319586988,39520.186985592,28789.2691717581,0,0,0,546.119349245784,1809.893911322,879.426110458503,23.0653300173224,76.6307252805884,37.1851538792485,4.78967750929226e-07,1.99960549056741e-06,9.88953741334659e-07
2021,"americas","a1",1334.10350406799,2569.36366787766,1925.32715435575,131.711871737687,253.665249239708,190.081535978535,17228.7159638915,27850.8124473166,22465.2501937447,1179763.33499675,1589767.52257272,1286532.90531089,417.633482961182,826.129521378749,607.702744966664,41.2316492486651,81.5611871393516,59.9965937842331,33475.5800659401,64481.1116604256,48314.3686818198,10478.1605956649,20729.8921379628,15250.0128376658,1209.22676968196,2392.22375275767,1759.82012027018,5209.40454674567,8400.30099649318,6786.77364673576,3382.16713845495,5550.54418918938,4445.85145013658,0,0,0,1428.06098131902,3806.60935349498,2117.04310366653,56.9112143538964,151.722003882098,84.3627424452593,4.97164902942798e-07,1.58584251609876e-06,8.95422149903217e-07
2021,"americas","a3_1",1142.94318842294,2206.96170068029,1642.68011561515,112.83921088431,217.886435020693,162.176676722771,11292.0332253054,16369.1271537313,13814.5115833304,789328.277089947,844737.606693053,803442.863564852,618.2496776322,1193.42228324404,888.641669943959,61.0378595017979,117.822854238996,87.7328163036271,28673.9557381421,55372.0189872749,41213.1252740445,15511.076732214,29942.728529547,22295.0908020148,1790.08410594652,3455.58376547694,2572.99199284737,10114.6692732884,14674.9531772135,12376.4699534192,7635.56383440545,11078.1221534785,9342.99716783615,0,0,0,661.398976851966,1366.33731848962,904.12467785302,26.3612675214635,54.4602815959689,36.0367612179559,4.21295843445814e-07,1.17989254121805e-06,7.18008990680302e-07
2021,"americas","a4",1141.81211090855,2201.43259545138,1634.10198920577,112.727543134359,217.340563732211,161.329785097094,11239.7310172997,16338.468107352,13789.8539142598,837515.950640604,906031.882433037,855164.194126404,617.936519006452,1190.51712985162,884.215163071713,61.0069423288632,117.536037519128,87.295801106811,28650.1896301247,55231.7314454054,41000.5144269145,15504.9534425368,29868.3942774656,22185.4463626913,1789.32449175178,3446.97214728743,2560.28491279992,10080.0328375386,14636.6658708392,12354.957913058,7609.41678905786,11049.2190658966,9326.75772856747,975.031816025584,1413.88292527819,1193.64505168221,703.48920619478,1466.22161753735,967.144909792785,28.0402067436372,58.4349953575095,38.5461793351389,4.22183934824646e-07,1.18106473365649e-06,7.15676386187592e-07
2021,"americas","a2",411.095758735821,2088.05889003808,1112.93424944009,40.5862001571955,206.147531931987,109.876522074753,6859.68139742956,23472.8177045585,14061.2399404263,653273.557235215,1377971.78240652,848548.022729343,129.04195025385,659.652420287438,351.084435026652,12.739908671846,65.1254229581317,34.6614696193556,10305.0082879812,52364.6577492048,27899.6420898345,3235.25359222347,16548.1267686448,8801.48314827664,373.30706494573,1909.54510941874,1015.7393330992,2072.00803138127,7097.70900753671,4249.27651328999,1355.22250835567,4648.25338833758,2781.34345692314,0,0,0,990.329963392776,10678.4792053731,2416.93432710831,39.4771907641552,425.923886065294,96.4096628300074,1.81807890569797e-07,3.18363833680554e-06,8.26221673098007e-07
