"year","variable","scenario","total_deaths_lci","total_deaths_uci","total_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2021,"suspect_bite_incidence","a1",22999.4884760374,39060.3211402083,31090.1046033214,1707114.84357735,2175435.91994051,1939580.65349174,24719201.2345201,32783628.9852759,28724453.1521661,14514.8910657079,24770.1831497098,19641.678288113,1433.00985605955,2445.48280998092,1939.16154444415,546732.961752595,928551.083745266,739068.289646782,346288.354164058,590912.502992159,468588.279001322,40977.9327460739,69924.6318809057,55450.0184045224,697596.440979241,835143.314146961,766744.013847375,488492.182168679,590289.653095486,539135.803144559,0,0,0,997.941803058881,2258.62039452219,1462.42356334438,41.8322528451359,94.6714741950122,61.2999821792065,1.73801200582368e-07,3.55078978254806e-07,2.56169959378682e-07
2021,"suspect_bite_incidence","a3_1",21182.2168432775,35250.6822570611,28723.0290401233,1567982.53821146,1813492.87802832,1699578.14605673,23899148.2931621,29639744.926646,26976156.3896085,16361.8325986164,27228.8164363186,22186.6310053477,1615.3526244787,2688.21599455647,2190.41677677717,503232.610365583,837461.578371978,682382.062333612,390527.19494378,649902.342625586,529554.543519918,46207.6349162515,76897.2060249505,62657.5135465444,870773.465260835,977406.468006622,927929.651933727,622834.920351158,689498.62017681,658567.224360492,0,0,0,877.715281861634,1811.51742923665,1215.87438773856,36.773445371208,75.8967501121474,50.9412235617876,1.67400494412377e-07,3.12696901348072e-07,2.39098200592174e-07
2021,"suspect_bite_incidence","a5_1",17181.5273270428,34943.6413777688,25696.0027856365,1501756.53065047,1809623.35609936,1649423.03412273,23064474.9468773,29776596.3618179,26324366.3187302,11777.9795399325,26456.4099295651,18749.8829730256,1162.80313016375,2611.95871284133,1851.11737860627,407726.315318385,830007.422979904,610130.000780331,280731.144739685,631334.375039038,447241.370793944,33227.4083857574,74704.7280025593,52926.2743512146,829127.152357624,971124.984003761,896672.75062979,594894.516655862,684995.181202712,637640.879543142,0,0,0,871.791562357924,2528.15826864551,1403.97496648921,36.5328989815438,106.068018884862,58.8594169452597,1.21281809591327e-07,3.19087486814734e-07,2.09105082761313e-07
2021,"non_suspect_bite_incidence","a1",28941.461131566,31476.431907229,30220.7516101372,1691117.96075449,2150116.43370284,1923130.90778989,25334400.0686306,31542062.3797796,28466285.734607,17842.5263410179,20377.4971166809,19098.2066381097,1761.53689255633,2011.80663897767,1885.50628603276,687971.547634369,748356.503498959,718442.296476777,425730.459527532,486115.415392122,455644.666549714,50377.4735063971,57523.9971316335,53917.7754814138,661489.383754972,862121.993201247,763854.910374552,463345.408040566,613356.575237395,538183.324560731,0,0,0,1243.25376779919,1767.80248362408,1490.52140203592,52.1160186788044,74.089278025313,62.4747480315368,2.06960574973441e-07,3.08054786926544e-07,2.50024008207854e-07
2021,"non_suspect_bite_incidence","a3_1",27852.0411417211,27852.1216259954,27852.0812390502,1501457.87819501,1868758.94181504,1687728.01578948,24558703.3027761,28818344.1770522,26718903.6679328,21466.8366222514,21466.9171065258,21466.8770091967,2119.35372569095,2119.36167165196,2119.35771296791,661698.951214898,661700.878398867,661699.911339473,512386.084627624,512388.011811593,512387.051687018,60625.4911767981,60625.7191076988,60625.6055523441,812470.751550857,1030161.3075768,922868.607261714,574374.269872625,734514.735386375,655586.630794472,0,0,0,1144.02562701053,1342.45882074588,1244.65722966997,47.929894409408,56.2434169108943,52.1459384657783,2.08383254781204e-07,2.64217721875518e-07,2.32610328710737e-07
2021,"non_suspect_bite_incidence","a5_1",25247.8874321105,25247.9557468495,25247.9214665674,1457684.01434582,1824985.07796585,1643954.15194029,24001460.439968,28261101.3142441,26161660.8051247,18457.9259373251,18457.9942520641,18457.9602176072,1822.29337243145,1822.30011693225,1822.29675681663,599512.137719209,599513.772768197,599512.952301906,440294.536098186,440296.171147173,440295.356564476,52103.5880170927,52103.7814275913,52103.6850703282,784993.514165999,1002684.07019194,895391.369876856,555837.019912042,715977.485425791,637049.380833888,0,0,0,1300.32874169326,1531.10925952386,1417.36467609075,54.5120807601693,64.1868090498899,59.4184345010089,1.84085161877477e-07,2.35135627479349e-07,2.06144048720793e-07
2021,"p_rabid","a1",28338.7197193893,32126.3844099681,30212.9667343281,1819223.36747504,2008794.06897129,1915855.04047647,26900022.9216889,29847799.5087029,28392389.88213,17500.422106335,20701.2611743316,19092.3267135166,1727.76201006627,2043.77085307689,1884.92577944428,673618.39423782,763824.375933346,718254.749983675,417533.919674608,493870.050948213,455501.04008496,49407.7553603111,58441.9156929014,53900.8948916033,726965.299943833,793300.354856373,760783.690189031,505048.603332819,566951.555922246,535298.7651594,0,0,0,1299.43884554451,1705.54740493363,1487.1099949295,54.467815713955,71.4859274953368,62.3322174562636,2.20602726309173e-07,2.84762713927762e-07,2.50956046504792e-07
2021,"p_rabid","a3_1",26566.9037249485,29089.2846882388,27853.4421984843,1684523.66104604,1684523.66104604,1684523.66104604,26681742.3259364,26681742.3259364,26681742.3259364,20452.7988210388,22457.5720597094,21464.056377921,2019.24094103577,2217.16594076013,2119.07924085261,631091.732463047,691169.479769053,661724.84122995,488131.941169386,536089.847661655,512314.172266352,57755.6441741934,63430.0024489255,60617.0349025898,920969.46284071,920969.46284071,920969.46284071,654189.5565382,654189.5565382,654189.5565382,0,0,0,1188.09558998613,1304.55213290859,1243.08946343351,49.7710270812221,54.6609227456345,52.0808202667964,2.22079011805153e-07,2.43847086856056e-07,2.33059371064439e-07
2021,"p_rabid","a5_1",24063.6247433021,26383.0563281971,25248.3596804127,1640749.79719685,1640749.79719685,1640749.79719685,26124499.4631283,26124499.4631283,26124499.4631283,17568.2539765769,19319.7521562179,18454.5273307388,1734.45883873495,1907.37878301381,1821.95783861911,571313.222208108,626543.361595314,599516.005229531,419023.041544059,460904.026405182,440208.169752571,49586.2535117932,54542.407556432,52093.4117946629,893492.225455852,893492.225455852,893492.225455852,635652.306577616,635652.306577616,635652.306577616,0,0,0,1352.21711189086,1487.02879056503,1415.61466164533,56.6809964037115,62.3462121960217,59.3457851493583,1.96624586941579e-07,2.1622742320294e-07,2.06543793051176e-07
2021,"p_transmission","a1",24404.0788482379,36698.9373443557,30279.5911367014,1822348.19611798,2013892.17754641,1916384.57048807,26890530.8918124,29883902.2469623,28379678.8414046,15170.0454676993,23379.1414467948,19094.0379399008,1497.69120372137,2308.14960772379,1885.09472347999,580120.141306104,872478.211534615,719836.053531815,361916.864225461,557750.21897995,455547.57996997,42826.9600951652,66000.1128347903,53905.9855162893,727033.183294907,794775.095286043,760757.591788031,504243.278629231,567357.79977218,535764.230266104,0,0,0,1150.19325893591,1969.92832424875,1486.31101136023,48.2124972375476,82.5711791875652,62.2979466673391,1.90872179534508e-07,3.21569111066441e-07,2.50987149467986e-07
2021,"p_transmission","a3_1",22242.1439089546,33681.5412536303,27823.1612680537,1684523.66104604,1684523.66104604,1684523.66104604,26681742.3259364,26681742.3259364,26681742.3259364,17143.058222391,25959.9275380241,21444.5868574355,1692.48059006986,2562.94255714181,2117.15707591026,528420.999321995,800194.162023241,661012.840901829,409182.997214565,619630.454132798,511855.014105345,48414.5079395786,73314.6385543458,60562.654897383,920969.46284071,920969.46284071,920969.46284071,654189.5565382,654189.5565382,654189.5565382,0,0,0,1027.80496158377,1556.41671280604,1244.21806320251,43.060734261809,65.2073583398315,52.1275392262642,1.86141440233139e-07,2.81876094544452e-07,2.32847968610058e-07
2021,"p_transmission","a5_1",20162.5118628537,30532.3296192303,25221.7054960401,1640749.79719685,1640749.79719685,1640749.79719685,26124499.4631283,26124499.4631283,26124499.4631283,14740.1917951474,22321.2396990369,18438.7943786686,1455.25309332552,2203.70627264005,1820.40457340483,478759.68677628,724991.443484256,598890.453002529,351611.875745742,532449.853033028,439838.175492799,41609.05665601,63009.0666189572,52049.583163109,893492.225455852,893492.225455852,893492.225455852,635652.306577616,635652.306577616,635652.306577616,0,0,0,1170.38747916208,1772.33104061297,1416.82253875292,49.0647134454328,74.299252286972,59.3957071458342,1.64972804185589e-07,2.49820189399509e-07,2.06367709235089e-07
2021,"p_prevent","a1",28945.0093009313,31565.7233317333,30249.0871396258,1816182.07238859,2009474.12646211,1914771.67937777,26843333.8297471,29840414.1234367,28361533.2075479,17753.2349165136,20373.9489473155,19069.8711086211,1752.7214291266,2011.45633929932,1882.7088077155,688042.374744269,750486.092155773,719114.637066902,423600.870870718,486044.588282222,454972.325959589,50125.4402925339,57515.5435914616,53838.1596322419,725574.769528793,794853.578061291,760588.488398859,502041.32442459,564935.695913849,534654.444932976,0,0,0,1317.53220247879,1680.84375967334,1487.24304668877,55.228130251623,70.4446477225111,62.336831471519,2.23352267719737e-07,2.80797373378169e-07,2.50725213430008e-07
2021,"p_prevent","a3_1",27775.6447130102,27935.6768803827,27852.3928039175,1684523.66104604,1684523.66104604,1684523.66104604,26681742.3259364,26681742.3259364,26681742.3259364,21383.2813678642,21543.3135352367,21466.5654443294,2111.10457641932,2126.90405242594,2119.32695314176,659879.286765227,663691.481550544,661707.360407023,510395.481475946,514207.676261264,512379.602619468,60389.8993810484,60841.0910702397,60624.7251054239,920969.46284071,920969.46284071,920969.46284071,654189.5565382,654189.5565382,654189.5565382,0,0,0,1238.51617729534,1247.7852143888,1242.94416799613,51.889039307884,52.2766037206657,52.074169599121,2.32182306044198e-07,2.33919955052438e-07,2.33086614816915e-07
2021,"p_prevent","a5_1",25181.5136299498,25320.4519113889,25248.1672942237,1640749.79719685,1640749.79719685,1640749.79719685,26124499.4631283,26124499.4631283,26124499.4631283,18385.4297727857,18524.3680542248,18457.7143899509,1815.13605255622,1828.85299509371,1822.27248701999,597932.362286273,601239.660249227,599518.821822189,438568.648617155,441875.94658011,440289.487044194,51899.2961062827,52290.7861387853,52102.9911047724,893492.225455852,893492.225455852,893492.225455852,635652.306577616,635652.306577616,635652.306577616,0,0,0,1410.27749970505,1420.93493521691,1415.37023009477,59.1217957558413,59.567640198407,59.3348245458018,2.05770450474884e-07,2.07325453165234e-07,2.06579462742767e-07
2022,"suspect_bite_incidence","a1",24242.4921650488,40454.282370245,32094.7160528351,1748147.21739051,2215424.58994025,1977756.13934292,24646681.5399669,32649769.2679247,28508441.4263753,15194.216082194,25644.0025301273,20259.6780500394,1500.07749299085,2531.75226793865,2000.17473054895,559220.8625235,933221.348181723,740381.623303643,351729.084804511,593627.614805463,469026.981970255,41621.4636874015,70246.9426452902,55501.9198216918,710801.539905404,849871.199896025,779321.86348611,495700.19240032,599211.519575533,547200.452675563,0,0,0,961.108996577706,2148.82881033835,1407.15175018884,41.5187584358652,92.8264697986839,60.7820925495994,1.78782574160095e-07,3.60775843754364e-07,2.59965477670709e-07
2022,"suspect_bite_incidence","a3_1",20432.1324922536,34442.0833411491,27026.423111724,1622971.03191499,1857243.41482546,1733239.95624239,23164901.411666,27745653.9662622,25321001.2921983,19553.0022868476,32960.1064599937,25863.558273479,1930.40683982846,3254.04835627951,2553.42832067327,470947.997693025,793868.690306238,622942.312048247,452735.911970917,763167.906903652,598852.36384394,53579.1347164747,90317.2799514002,70871.3195265182,1010621.54373201,1143592.25838492,1073209.10736056,754501.49960807,840510.481770223,794984.794427926,0,0,0,702.816340711249,1418.99712173232,979.022338088838,30.3536105254364,61.2844115799776,42.2825437803514,1.70978791990619e-07,3.26136986336934e-07,2.40992720767043e-07
2022,"suspect_bite_incidence","a5_1",13905.6078331175,29420.1411701699,21295.0561386912,1514598.76694487,1773786.16086434,1638111.8893772,21743174.7636368,26551706.9921345,24085073.7996456,12191.5216622738,27442.6784632229,19372.3031106438,1203.63085215822,2709.32992445118,1912.56697459559,319829.125756276,677663.219665063,490207.909192101,281695.235030343,635027.316461693,448010.702774147,33356.6025563664,75165.6520285559,53037.9804660033,943243.467615059,1092679.21792872,1014064.54613097,709399.543426905,806656.95530192,755391.510582949,0,0,0,792.312411952636,2177.88293599952,1243.27363979828,34.2397471730626,94.2568552473899,53.7600411117576,1.11574572502477e-07,2.90939501893506e-07,1.91036193746802e-07
2022,"non_suspect_bite_incidence","a1",29606.2918243525,32261.4126205172,30931.9156365756,1715883.60112044,2182520.34276683,1953584.20212614,25024876.2542613,31150878.3545229,28122609.4121106,18210.2250259939,20865.3458221587,19539.7220099356,1797.83863517675,2059.97041782043,1929.09571957134,682942.562607875,744317.487963117,713574.811190701,421629.63852814,483004.563883382,452372.315300556,49892.3430605053,57156.3538061703,53530.6457337641,671084.824150819,874047.547958656,774714.377077372,469345.731014024,621257.311539548,545267.966957789,0,0,0,1199.35113788938,1710.62566827467,1439.25330144466,51.8108484380769,73.8820887053078,62.1669550963258,2.08343642957686e-07,3.10919649368638e-07,2.52218399297682e-07
2022,"non_suspect_bite_incidence","a3_1",25797.9341511746,25798.0281102285,25797.9809616494,1516968.72744084,1909703.23700257,1716136.98035349,22742794.5013997,27160360.5971467,24983083.8062482,24673.6095362827,24673.7034953366,24673.6566848617,2435.94839878555,2435.95767506945,2435.95305361749,594642.72749008,594644.909172068,594643.81440577,571302.217319189,571304.399001177,571303.312085487,67610.4860677587,67610.74416121,67610.6155788487,936703.90695636,1187030.20895381,1063652.39509038,691286.73713935,884102.151461916,789069.611499205,0,0,0,921.742230780157,1100.78586423309,1012.54078896122,39.8085408429575,47.5411433279491,43.7299824414633,2.078599967395e-07,2.63409849282139e-07,2.31971053689634e-07
2022,"non_suspect_bite_incidence","a5_1",20784.0539999367,20784.1245939042,20784.0891699071,1433065.57363553,1825800.08319726,1632233.82654818,21705351.1182435,26122917.2139905,23945640.423092,18888.3470273109,18888.4176212784,18888.382451308,1864.78750217816,1864.79447170007,1864.79099947875,478465.456228363,478467.093663124,478466.271999654,436817.983630625,436819.621065385,436818.805294094,51712.3743097897,51712.5680916374,51712.4715493678,884036.497193606,1134362.79919106,1010984.98532762,655781.11016305,848596.524485616,753563.984522905,0,0,0,1149.13549421905,1383.01764448837,1267.74436534314,49.689505854396,59.8027512440517,54.8182453064728,1.665106352287e-07,2.13661061293737e-07,1.86831483409094e-07
2022,"p_rabid","a1",29019.1968176263,32917.1786798199,30937.6407562284,1847393.12048728,2042948.89132618,1945667.19989084,26567869.4529648,29505075.7882373,28041768.3175979,17933.3641613057,21137.3177541693,19520.0083458499,1770.50502681143,2086.82135713361,1927.14945109395,669366.422942896,759456.813162728,713702.688340658,415200.259548197,489338.361604998,451915.434932226,49131.2655579279,57905.7246576918,53476.6652730341,737194.205325533,804930.421567953,771481.224780531,511818.020457176,573874.557638942,542307.78104745,0,0,0,1256.91773014693,1645.26162090097,1436.56538566798,54.2934532371914,71.0622768404418,62.0509195969448,2.22793966792467e-07,2.86726585769015e-07,2.5301987551807e-07
2022,"p_rabid","a3_1",24635.2317765239,26923.0607559629,25801.7087971634,1712710.74282447,1712710.74282447,1712710.74282447,24944544.7159068,24944544.7159068,24944544.7159068,23487.0128632567,25825.0505091078,24668.6962355556,2318.79941572284,2549.62656938013,2435.46332395201,567782.915162222,620639.210359704,594723.649697702,543765.634567927,598029.821196425,571181.954487605,64351.6058538993,70773.3828854044,67596.3149642574,1061468.53462097,1061468.53462097,1061468.53462097,787387.479186811,787387.479186811,787387.479186811,0,0,0,965.904973045825,1062.05692742351,1011.18212643738,41.7112054144766,45.8737057477484,43.6718011133317,2.21269044698e-07,2.4329548796592e-07,2.32401577917375e-07
2022,"p_rabid","a5_1",19814.7441777204,21713.5577249607,20786.0182201442,1628807.58901916,1628807.58901916,1628807.58901916,23907101.3327506,23907101.3327506,23907101.3327506,17939.8433953835,19793.2413041785,18882.2061542481,1771.14470135333,1954.12488759656,1864.18123296237,456085.391239993,499926.074001629,478504.713186035,414821.048964769,457804.14765661,436669.841997795,49108.2615875983,54196.6855957246,51694.8869482066,1008801.12485821,1008801.12485821,1008801.12485821,751881.85221051,751881.85221051,751881.85221051,0,0,0,1207.84165490387,1332.62597704185,1266.11801277109,52.2212423262772,57.6323245708321,54.7486889027508,1.77833300868939e-07,1.9620558320611e-07,1.87174713518505e-07
