"year","cluster","scenario","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2028,"east africa","a3_1",8366.54063353193,16203.9385729513,12046.0212285678,826.002422939247,1599.76424052413,1189.26604882503,371298.281324899,531196.498254186,452020.840407428,4415158.70187939,5564695.6900314,4712556.88283631,15681.2783007374,30271.5365190795,22532.3724417857,1548.16362443527,2988.6142440568,2224.5507488353,161083.433960231,311933.753645589,231899.545547674,303232.515854137,585265.660236346,435664.283602075,35842.4390888859,69180.5799266172,51495.8443397634,236715.038605849,338928.681047493,288369.810807819,156191.937210511,223880.168112393,190340.965735873,0,0,0,145.8518202106,354.862376861822,209.146058410476,7.54385401681765,18.3512499454648,10.8169456625475,0.000000462671918241704,0.00000127881763226223,0.000000781370712095868
2028,"east africa","a4",8419.63881982251,16138.9757574866,12020.2625861214,831.244641013694,1593.3506646718,1186.72297851625,372457.611058155,529818.197497438,451050.457789699,4598140.51586835,5775466.61045822,4899672.23776677,15725.1832048304,30156.1833340949,22499.7291126808,1552.49821847458,2977.22578442162,2221.32797491781,162079.923816456,310698.536178352,231399.016210241,304039.446075062,583065.973752369,435030.12963296,35936.9290412006,68917.1063909226,51420.6529321843,237529.991895365,338251.587464503,287792.02171982,156763.402567304,223213.268182807,189970.868087211,10092.0930928923,14444.9075899194,12259.932806794,152.47753553314,367.274996750698,217.765832345302,7.88614105926408,18.9957805969439,11.2628342361038,0.000000464896065165714,0.00000126957371123807,0.000000781805172298537
2028,"west africa","a3_1",4962.41020074489,9595.94148032873,7099.97935717312,489.923258485788,947.377328374808,700.958784367715,203671.963619933,303699.37119245,251943.641633607,4060570.29420997,5241078.97574909,4349303.77455526,10833.5052019863,20916.2194843395,15437.6070581622,1069.55812894774,2064.99301557806,1524.10672378973,92373.9657691534,178648.953184878,132199.769297724,201404.680346086,388866.153153844,287066.553728316,24058.5940848593,46451.1685015322,34288.7691487206,151276.972267687,225443.636328926,186980.988485679,101975.195467329,152007.302403261,126049.08343084,0,0,0,194.135001176968,483.784230314317,281.734323083168,10.4420769492981,26.0226275116498,15.1508551521175,0.000000480541627982794,0.00000138264397884219,0.000000825624422204005
2028,"west africa","a4",4898.66623840812,9511.9836091439,7076.79047484409,483.630016195553,939.088430004369,698.669418448393,201118.338708931,299478.126430849,251717.785892984,4235418.55302652,5371168.08337296,4542895.33087286,10616.3050399618,20668.4527138519,15368.5423546891,1048.11463539964,2040.53177625457,1517.28818134702,91257.6148828376,177100.906254464,131776.335607106,197520.779277084,384297.679258395,285802.938051379,23589.8746361307,45905.0809393491,34137.6216526105,149265.290025137,222114.158249537,186808.494354947,100636.601727901,149704.202227468,125918.298327923,10076.5334080427,14969.0479423302,12607.8710932979,204.921897718447,505.935734057645,295.597020591011,11.0211921164861,27.1929267544973,15.8952016443448,0.000000477966155945574,0.00000138467909789149,0.000000822689696619899
2029,"americas","a3_1",724.744847359424,1396.95082841005,1030.87019802326,71.5517949595977,137.916591759452,101.774594614455,20276.6905857804,29965.591097633,25170.4677922567,247540.786697314,316725.674192187,265565.868997516,1181.41736586383,2277.00083095348,1681.90958627176,116.637646244726,224.801179577643,166.049679823134,14299.1587805329,27544.2213989622,20331.2725575681,23308.9719389403,44902.1416934888,33171.3274094082,2690.16479094848,5183.14760189907,3828.90980046284,17826.1401850689,26328.0870538343,22119.5456424115,14260.9121480551,21062.4696430675,17695.6365139292,0,0,0,108.713524972082,268.089570497047,157.895448819094,5.51289487229982,13.5881443000522,8.00588609915549,0.000000448728904400889,0.0000012773381154383,0.000000760372574311339
2029,"americas","a4",723.340623451801,1392.80066860593,1037.54353374193,71.4131603194458,137.506859445472,102.433432205061,20461.0896341223,30211.2446983831,25317.5561347535,279938.589715448,358227.785231295,299816.627324626,1183.35790609748,2274.17286045634,1693.53640319127,116.829229720504,224.521982883937,167.197559139956,14269.5000223192,27484.579351917,20464.8265940728,23344.916788069,44876.1914105373,33403.9461188895,2694.3809234969,5179.00234071605,3855.59628790382,17989.1705882058,26573.659073453,22260.5332316811,14391.3364705646,21258.9272587624,17808.4265853449,1732.00281029962,2559.9843527825,2143.44318520164,123.0946840423,302.721419602181,177.035832686949,6.2380202266834,15.3450015899982,8.97548529917799,0.000000445312368472302,0.00000126418994656005,0.000000760779800540012
2029,"asia","a3_1",8018.23685607258,15700.2185714952,11811.6287772475,791.615478955821,1550.03353820517,1166.12521425676,3379655.12283694,4584176.37186949,3991766.11785988,32175921.5729295,39133601.6668873,34047659.4378477,35951.0420826261,70432.6088633934,52821.8673634767,3549.33408778581,6953.59146908674,5214.9379698869,153180.54448669,299972.985768325,225670.606183543,686955.226455478,1345987.74761571,1009433.77813223,81094.4360091356,158879.831743699,119150.390855016,2143875.99135596,2908953.59631062,2532987.88868288,1720059.08741991,2334244.09655836,2032415.74651305,0,0,0,456.832738303587,1088.5248215322,644.575081065569,23.9050627540452,56.9667427509172,33.7294631658223,0.000000123587540647682,0.000000328529304621048,0.000000208535807058057
2029,"asia","a4",8117.73223848016,15991.7593878223,11764.3739149765,801.438347276158,1578.81645234135,1161.45988931051,3386535.70031842,4589213.77239814,3998333.60451135,34154187.6499105,41387401.8213795,36050417.7703433,36252.789437907,71929.1379062922,52734.5123056452,3579.12466163166,7101.33910691917,5206.31367789032,155085.372355465,305550.063795694,224767.78991407,692747.960477508,1374610.48611009,1007756.9982144,81774.035646974,162251.805589493,118953.638682651,2148437.99092907,2912503.95083311,2537149.39156854,1723736.91776648,2337149.58919787,2035754.59375825,108117.740127755,146773.924207387,127786.149775933,474.831044053467,1141.63358083843,683.620957019529,24.846447771951,59.743808979028,35.772927237637,0.000000124472927933838,0.000000334797365388178,0.00000020784945687823
2029,"east africa","a3_1",7804.38968699399,14914.2789082668,11205.808318128,770.503015927832,1472.44017022356,1106.3144526747,399021.467659959,569212.361965131,485485.674157744,4621659.18989165,5824418.75142015,4928650.64090759,16837.4075734554,32181.8575915508,24116.9953955537,1662.30465623384,3177.21427644403,2380.99562331684,145805.783742686,278613.012163824,209336.514898848,315889.33071627,603738.945205066,452434.081049408,37338.3923480048,71363.1383334293,53478.0077283243,252761.331235598,361028.233215977,307698.971526492,171609.955785422,245145.806784855,208996.214935737,0,0,0,143.610702916821,345.921349590807,204.364207069354,7.65506221951916,18.4381623089753,10.8936325695795,0.000000466373707769907,0.00000127321127144857,0.000000783785375554215
2029,"east africa","a4",7874.05718353985,15040.1113094753,11196.7139047752,777.381070247721,1484.86321014354,1105.41658965177,399482.947588012,570792.072003223,485338.433115376,4804868.35361064,6067130.48518278,5130486.94586902,16819.0982055066,32564.2184328034,24155.3477789327,1660.49702952759,3214.96356795478,2384.78203432996,147065.971745352,280985.18552259,209167.413545471,315453.758567584,610951.075609626,453159.158218559,37288.327758559,72214.8452850993,53564.0266235559,253005.328838878,361921.894504523,307586.712636459,171851.837448354,245892.860677146,209028.414458798,10754.9722994728,15472.9087504085,13123.5394206155,147.550550415498,360.728643774514,212.395490755204,7.86457139602577,19.2330264591948,11.3216004858818,0.000000464716240185807,0.00000128709614861675,0.000000785318311440917
