"cluster","scenario","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
"americas","a3_1",15099.2960401679,23246.4368206868,19036.0181864076,1490.70633373481,2295.04809450563,1879.36661444868,348547.78044584,396002.251192782,372294.587436449,9903024.91241638,10568332.2743757,10079228.4853875,18869.4188151406,29115.9464497796,23779.3227113505,1862.91877891494,2874.52644612743,2347.65825396321,327845.233842267,506158.580905121,413974.942199615,375255.231650832,579291.494673706,473465.52300682,43311.1689623432,66854.8126135408,54645.0116343584,294918.637466615,335268.438330998,314984.744206459,233767.737533859,265883.185442525,249683.046645828,0,0,0,340.123750725313,560.077253990241,423.865246615135,17.0950635448124,28.1630511262515,21.2881994477184,0.000000562815244676013,0.00000098725352523967,0.000000754935696052765
"americas","a4",14960.9871952249,23378.6042773102,19020.5669660541,1477.05153349647,2308.09657465848,1877.84116372677,348802.926107483,396593.528878147,372972.534295678,10923693.145253,11654858.3471307,11116964.8936877,18793.5997008545,29280.7604100807,23791.4896760203,1855.43339459082,2890.79801361344,2348.8594603802,324836.045970925,508331.52207513,413526.776518507,373900.888241347,582056.237501206,473551.578053081,43150.595065589,67183.0480138325,54656.2129773745,295238.194015337,336039.471699587,315526.729424916,233959.60982933,266378.540288317,250116.504334943,27797.6972885929,31664.7901203784,29731.5267315299,373.067263017261,620.150398680717,467.266448846734,18.7674187500316,31.1709833104428,23.4757213551966,0.000000559267624300268,0.000000991767359495489,0.000000754024539200944
"asia","a3_1",183975.335486301,288855.984370387,235559.904434951,18163.3102053787,28517.8490634686,23256.0935676073,54887865.9457148,69038890.2893758,61928496.3637506,891599108.577843,1031349485.37161,928397713.102312,612739.044483921,967448.770429764,785585.30932356,60493.8119041368,95513.1951719494,77558.3837274459,3870371.62695386,6059006.74015756,4942771.66891903,12138491.1544748,19101707.1067293,15555680.9299609,1432865.00852353,2254716.28349306,1836180.61332625,33416334.1625272,42092791.9576331,37732801.299985,26611835.0832914,33524913.7416972,30050270.5797754,0,0,0,921.598265282587,1683.17898892875,1181.79108250092,46.676409788722,84.9652129121016,59.6822291021782,0.000000145568639186645,0.000000289513734727567,0.000000208196922109748
"asia","a4",184450.613053873,294222.1545895,235510.703376097,18210.2328750433,29047.6342873791,23251.2361007515,54978228.9622848,68817477.0605959,61895076.600162,949298787.554848,1096356703.1076,989909052.387458,611968.34430045,977947.221326877,784304.618816894,60417.7230823894,96549.6744359559,77431.9451541004,3867107.69199121,6195642.68420102,4942196.6604288,12097364.2685474,19369634.5674963,15528345.6485166,1427931.21039739,2286366.20804693,1832943.42172973,33477158.8323104,41934497.3405767,37710034.3838992,26657945.9924218,33396052.809865,30032415.3588577,1579224.97503757,1970474.62548292,1775726.95348995,970.70554203001,1791.52518805669,1262.1486966132,49.0096384754642,90.62773334503,63.748519951449,0.000000145934345970637,0.000000292123721199128,0.000000207983002834854
"east africa","a3_1",158273.690843414,245120.122956376,199276.902466208,15625.8671116987,24199.9440798341,19673.9861171783,6984181.14242389,8122928.34080695,7560871.21984392,142533662.897604,155756057.005114,146021952.152728,276568.425037101,427598.428140864,348915.209702842,27304.7367120356,42215.4571596535,34447.3087789496,3237385.35801951,5022389.05367346,4079811.98654151,5239422.68227828,8081932.05225773,6602865.77816922,619288.839216983,955260.412061793,780438.955213798,4071700.06905456,4752766.89161551,4411620.40746523,2729059.00187675,3180378.58251682,2953289.63951752,0,0,0,333.335329405489,563.173677487659,418.502685156918,17.6360877542625,29.7277136146966,22.1149357049654,0.000000581910351052569,0.00000105017172406845,0.000000790900343811123
"east africa","a4",156482.918889676,243761.059977629,198877.713200763,15449.0697903792,24065.768037125,19634.5754079125,6986135.29678487,8149967.61711191,7564085.32300216,148166585.302307,162456607.808937,151896246.344435,274587.358822656,425301.496256145,348596.129246701,27109.1522327615,41988.6882493943,34415.8069621977,3197999.62484628,4997670.70184567,4071312.94565554,5203471.70350551,8049078.99646114,6596293.71267174,615037.130232831,951392.777448912,779660.93104855,4076257.87780303,4761870.24204578,4413576.25726545,2726483.59378343,3185496.14256714,2954789.65018868,158922.656596854,187135.532272472,172867.569889119,348.380117649694,591.639063449607,435.737042383905,18.407893048068,31.2208112325262,23.0275140800108,0.000000576637633672035,0.00000104336258648427,0.000000789826908899232
"west africa","a3_1",97188.5627045386,152233.396696827,123682.890406369,9595.12321666004,15029.5277381289,12210.8254327168,3771870.5826173,4255588.32178466,4008009.07417441,100185009.37325,107963202.31716,102182645.760225,182174.087883658,286979.770781585,232850.620372417,17985.4786559645,28332.6163564056,22988.6144148599,1935270.23497518,3031393.32428469,2463116.63183429,3306528.84911735,5202729.40280464,4224976.19993832,394925.857388676,621415.615304965,504621.597908181,2621001.07845536,2962043.83712643,2785906.42835273,1804073.74920484,2046436.85521217,1920915.60617198,0,0,0,349.101294144873,592.637534631757,438.833470131178,19.2562406415455,32.6515228639181,24.1853778399313,0.000000615028331452347,0.00000109492427584467,0.00000083581637201684
"west africa","a4",97669.2216795646,151352.793530322,123914.080412179,9642.57717587321,14942.5885381606,12233.650099843,3760195.96614343,4260235.78833096,4011774.66734811,106212839.951875,114586144.502442,108377653.98023,184449.702399379,284791.840958457,233514.986745383,18210.1429689696,28116.6088792075,23054.2052316415,1940768.45622265,3016783.9981822,2467671.85941754,3348393.80816368,5166327.49236144,4236306.60174531,399937.125530641,617055.730629821,505982.373495053,2610554.88231709,2961600.74545381,2787951.56184694,1796322.76804841,2050787.52803201,1922582.6039396,167067.532947677,190553.907180776,178752.86428586,372.949026890727,621.232471572843,464.114340114714,20.5586734694837,34.2212269724876,25.5830524484652,0.000000622804078782455,0.00000109092454974813,0.000000837586240525233
