"country","scenario","cluster","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","gavi_2018","gavi_support","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
"Mali","a4","west africa",3035.74603645068,4721.74420116003,3831.36218037464,299.709723692326,466.16305609348,378.258420387456,197501.537242604,222438.369274079,209861.37857094,3683555.55112153,3951422.19652986,3753702.05246523,9678.01847821948,15243.2957942228,12343.1376892755,955.480534000037,1504.92297965358,1218.59942891478,60689.4457974242,94015.3430234136,76471.7070108483,181863.578025365,283554.445573743,231159.409642441,21540.9427858488,33585.7798196688,27379.8177270213,129243.324393995,145128.710799973,137203.88507713,102545.316593319,115259.01151627,108931.448589599,7611.23886487613,8601.05014461834,8115.53191763963,TRUE,NA,241.650860866821,408.288350081433,304.112466939966,12.990646447698,21.7273972030768,16.2385864294752,0.000000666857606938879,0.00000117942616113417,0.000000899620129731509
"Mauritania","a3_1","west africa",1063.11070186668,1649.14262707335,1360.41119369418,104.957598852158,162.814700292674,134.30914775952,25662.8239230949,28994.5058606851,27370.5126067906,884839.33760621,923091.079274007,895024.805889501,1286.96690836862,2009.88546603545,1662.33637207933,127.058222880625,198.42971396349,164.117277525002,21670.9613066249,33627.2717379888,27715.0360198359,24006.3294836921,37570.6799691336,31006.477444801,2845.20080744122,4452.83103595287,3674.84978167048,17688.1323293293,19962.9173952164,18806.6932540548,10617.971653029,12123.8776619411,11356.9095740077,0,0,0,TRUE,NA,440.243661919491,717.260928211538,538.413777694076,23.5513261493578,38.451987418613,28.8657364411311,0.000000644678772591127,0.00000113629038307385,0.000000883906782347784
"Mauritania","a4","west africa",1064.60098539925,1697.05435774613,1353.01676450871,105.104729890264,167.54487580444,133.579118863351,25507.1617262777,28833.0853394177,27298.8062804567,927965.263962179,967960.191952291,938106.012264289,1303.92115323033,2050.03208042882,1655.12186544073,128.732062517375,202.393263800185,163.405011819878,21684.9885763376,34516.4362060955,27562.3617941513,24347.8706166876,38405.8584538974,30866.5899799625,2885.67984477315,4551.81536843158,3658.27049043899,17563.4229859001,19906.7085768632,18768.7949759727,10554.5562546649,12065.1946903898,11337.780889387,1271.86470394207,1467.98587688061,1376.52535282749,TRUE,NA,452.658898766144,742.345646862364,566.789691956904,24.1620758217425,39.7554351750526,30.3922789292006,0.000000655015945099949,0.00000116721671058916,0.0000008818476985654
"Mongolia","a3_1","asia",297.744004231453,468.70524185157,380.43966294575,29.3953355016446,46.2738044756602,37.5596195775268,26907.4764697007,30410.6110130721,28698.2108994361,1123742.29433819,1175327.09147939,1136634.37185148,1101.82281867836,1715.55775395173,1402.94830898638,108.779525223422,169.371658314427,138.508704282964,6145.71831804685,9737.91828330982,7880.10553293021,21639.6365732399,33651.5519677961,27513.3724997836,2579.41210242677,4011.2143342794,3279.55258233306,22789.9523054213,25470.8020236055,24117.2433431031,18086.7036294993,20228.7549326438,19149.3128021961,0,0,0,FALSE,NA,655.030290731796,1066.71151799996,810.175517209671,33.3934760397853,54.3136243301252,41.3120700437729,0.000000432582695141373,0.00000075276934807083,0.000000581720012120537
"Mongolia","a4","asia",292.148602690255,464.514716135953,375.671565361913,28.842918985334,45.860086961325,37.0888801967516,26960.204904801,30350.5080198508,28692.6722083219,1205300.42218943,1264001.62782893,1221793.78845677,1071.2241842415,1713.35022799609,1385.87641621093,105.758617623669,169.153716172276,136.823249635177,6021.16144585606,9628.65939205759,7784.59728420265,20980.7023476474,33588.0929731754,27187.6271629842,2500.86813471992,4003.65011765412,3240.72422857556,22711.62731511,25483.5086172471,24099.3935034436,18032.8588739892,20236.4380541797,19135.0753768679,2300.40165725846,2597.50995911219,2445.00778077771,FALSE,NA,703.475799923948,1179.95994342111,881.603708790443,35.8847530627005,60.2459158365908,44.9393314514858,0.000000420359770834892,0.000000754393423344084,0.000000575066926897103
"Mozambique","a3_1","east africa",13998.9031861147,21313.9681689663,17310.8281346028,1382.06798445218,2104.26150079953,1709.04398945476,211604.617682683,237431.190311259,224155.946549822,3414858.59610156,3647485.44097986,3474765.08960311,12592.773728034,18967.0008720056,15525.4115710985,1243.2452152558,1872.55275058094,1532.77538908488,277588.018485341,424313.540136339,343545.9633297,229468.276578631,344852.073243387,283435.587124553,27208.582585498,40889.905369589,33607.6110167887,133366.594319089,149577.219691615,141329.911851509,92278.6600413723,104223.447041995,98271.5625551962,0,0,0,TRUE,NA,180.042096225225,289.64908921216,223.811463785707,9.90238673638898,15.8953799425516,12.2594524027646,0.00000084189114853162,0.00000142217029450611,0.00000109852269542279
"Mozambique","a4","east africa",13533.958275518,21235.7152731647,17152.1742626782,1336.1654257355,2096.53583682856,1693.38058825245,210110.507422611,237662.051770381,224455.89997339,3628861.08854409,3884315.66323073,3699468.97397061,12091.3026440604,19087.8090361702,15415.4131666855,1193.73654153514,1884.47976327133,1521.91559020929,267817.615621347,422717.166989973,340297.904811917,220366.060779293,347309.102618368,281313.568726986,26129.3118733112,41181.241007181,33355.9984031456,132509.871584485,150070.426797704,141539.943108676,91566.1063603811,104779.892396255,98451.986314563,6194.02065728707,7061.29401386553,6641.03565840985,TRUE,NA,190.114071325191,321.248733703546,239.985067799908,10.4485055565376,17.6266510800002,13.1506951147491,0.000000805708553115499,0.00000144048204167191,0.00000108912105149352
"Myanmar","a3_1","asia",3899.2735754227,6326.35351954695,5006.64383617632,384.963100291842,624.581121924228,494.29030714331,591334.977192818,680051.494222042,636421.18068227,10240329.895877,11141549.2503949,10483286.8996318,14387.6552576626,23260.8597294639,18316.4751096707,1420.44826216627,2296.47202323766,1808.32837405434,80931.6251029717,131112.640622283,103388.710303502,281391.2433159,453890.687295747,357907.36132546,33429.9746066585,53923.3345419397,42520.2783841221,350010.795805342,401843.064565063,375988.91484542,277766.065526164,319014.192169087,298540.154074308,0,0,0,TRUE,NA,440.238667657921,774.38255579978,572.341940076495,22.5612249435833,39.5945130314059,29.2905037236685,0.000000358041646761657,0.000000664575493334223,0.000000487154657663275
"Myanmar","a4","asia",3853.97777098111,6311.73734854616,5025.11712327464,380.491187005749,623.138113016537,496.114117075185,601887.588246372,675834.402426135,638697.084175552,10891379.0381184,11878437.9919533,11148683.0170526,14264.8314137846,23007.0163728981,18414.6279961192,1408.32224771397,2271.41086155154,1818.01870194208,79842.3962545301,130702.964864547,103731.764747607,278249.933066433,451291.5481434,359728.19137012,33056.7791914998,53614.55039202,42736.5974900002,354780.168999644,400186.969004327,377480.239077016,281597.335426607,317859.708788383,299728.06604395,17098.620280031,19447.6864427914,18265.8562507442,TRUE,NA,473.39380568044,832.707912725467,605.425372665802,24.1337979470815,42.6898143731709,30.99196361172,0.000000356454170641183,0.00000064848653851679,0.000000487830251489328
"Nepal","a3_1","asia",1972.48708517105,3100.29902219878,2506.24303127595,194.737488638702,306.08283833689,247.433545952268,1503726.69676994,1954135.08485939,1729867.68685358,19804092.0823924,23292754.2867209,20680531.4190987,7294.83028143705,11447.6320204043,9211.3662573957,720.195807482012,1130.18895143752,909.409417877614,41461.1425728796,65588.3635342689,52809.1151932741,145193.801166819,228711.147891526,183718.075884759,17157.7974256852,27027.1837570399,21710.2762248484,787599.481474339,1021970.80656733,904999.956463569,625143.336187113,811162.372732415,718312.97213888,0,0,0,TRUE,NA,1729.97280547571,3193.04951425577,2245.1100999805,86.5899728323919,160.425266778152,112.566666722936,0.0000000713800260688411,0.000000145348394579628,0.00000010178305746434
