"year","cluster","scenario","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2029,"americas","a3_1",719.243050021027,1391.34075264818,1032.93937329153,71.0086196938465,137.36272650317,101.978877825394,20320.623855164,30128.219544208,25219.2261843387,392281.533488529,502720.548531025,420476.770725568,1172.27751984213,2269.95710628568,1685.64532592635,115.735297796317,224.105774643038,166.418497730238,14186.7683225724,27452.2102750625,20379.2871606094,23122.3297396913,44788.3940728498,33256.6599101902,2668.91525650614,5169.09928375788,3838.30306123796,17865.4317434065,26505.8823461398,22175.4021130734,14292.3453947252,21204.7058769118,17740.3216904587,0,0,0,172.814513720225,428.840901597027,249.445576870979,8.75855322810793,21.7417775021202,12.6433854710927,0.000000442270702228803,0.00000127058620182713,0.000000760141943461122
2029,"americas","a4",709.630113424003,1392.14479336274,1031.05120960002,70.0595644906865,137.44210693141,101.792465322019,20204.5379865142,30003.5270564362,25241.930625301,460404.536063392,587969.960679222,494411.748647539,1157.74248331494,2274.2485051321,1682.92229723004,114.300299041773,224.52945104649,166.149661612731,13996.2601021608,27458.8865451128,20337.642370971,22835.3739672481,44857.5259982316,33195.7696997215,2635.73884735305,5177.70630780003,3831.53936056995,17750.2067849617,26385.208175937,22189.4213096184,14200.1654279693,21108.1665407496,17751.5370476947,1707.39356615516,2541.14396396412,2136.04419586714,202.442492552787,507.859018005194,293.781685263368,10.2637077239066,25.748208088141,14.8938178906479,0.000000438784668892925,0.00000128125183705403,0.000000758434514243302
2029,"asia","a3_1",8219.20234792872,15930.9232145404,11793.5265200243,811.456174228973,1572.81028698171,1164.33803494551,3382724.07504012,4572108.55200974,3990802.57767102,55441209.6280918,66963312.4324716,58496149.5688953,36997.1455019266,71166.7541233095,52847.7764291768,3652.61261075432,7026.07133741484,5217.49589101365,157024.352157482,304377.739522035,225322.881082949,706961.407023664,1360026.5135602,1009913.15338888,83451.3636931538,160529.517495931,119207.523285214,2145485.36044003,2901165.48589347,2532264.58241319,1721326.09848528,2327998.41234549,2031835.45620034,0,0,0,779.032433206518,1809.95889071995,1106.88005288715,40.7648005941891,94.7198980979596,57.9219602919369,0.000000127525112517091,0.000000331704682938101,0.000000208697688212399
2029,"asia","a4",8023.98202770614,15866.6464988844,11791.4804827683,792.182681805528,1566.46444762037,1164.13603607825,3382219.81290351,4570463.81554152,3989537.37069085,59381548.3767795,72027530.966203,62847876.7362708,36259.4757832373,72034.2589290535,52842.9927472503,3579.78478362058,7111.71737713932,5217.02361303941,153314.18047331,303155.150579081,225289.161009565,692965.100046063,1376592.09041897,1009847.63492561,81792.1375285928,162484.386285912,119196.976756247,2145154.62870095,2901171.69070502,2531214.78514299,1721110.93758056,2328165.14464493,2031028.47875927,107862.690729113,146303.69235679,127431.16462735,824.351485801559,1986.44711238493,1189.3322741366,43.136633422546,103.941065663213,62.2350090871884,0.000000124982178405394,0.000000335799843821401,0.000000208765344835267
2029,"east africa","a3_1",7863.56256963658,15236.8210935112,11297.2614731949,776.344969798131,1504.28375267677,1115.34333701046,402444.1840401,571670.488159806,487245.482164142,7572765.50823979,9503186.89387669,8074087.97456482,16994.1969263272,32671.44654252,24294.4574270395,1677.7839792941,3225.54986428832,2398.51589536327,146912.367303494,284634.218681102,211044.687276952,318831.278786712,612888.946626189,455754.282728126,37686.330095258,72442.9733679444,53870.6239819773,254871.067751369,362495.885046237,308875.635188865,173265.44233849,246237.265085583,209808.718787327,0,0,0,231.785436815118,559.201881387785,332.342798715004,12.3558526384365,29.8063192859883,17.7158795442002,0.000000468810754200963,0.00000128188133830834,0.000000786544960472018
2029,"east africa","a4",7838.38343154492,15103.4626974939,11223.4586564535,773.859112144147,1491.11769479759,1108.0570154448,402232.962575431,571711.186044352,486446.821808961,7975802.57948885,10006124.7381673,8504000.77875736,16812.5184852814,32523.1754993135,24182.6325028101,1659.84743430223,3210.91152733344,2387.47576989155,146420.923582101,282164.182057967,209669.90134529,315359.604493941,610157.666119981,453666.105246805,37276.5970827086,72122.0475324691,53623.6471565005,254811.990642236,362358.965373157,308303.870234555,173115.946476173,246328.944011824,209459.635277602,10846.1909959726,15475.4653745735,13153.3211036364,245.234435353867,595.159181352111,351.657363100115,13.0717075640585,31.7292531940614,18.7450653253696,0.000000463974127643506,0.00000127635969631339,0.000000784376546567912
2029,"west africa","a3_1",4594.64046231066,8814.32556229486,6526.18241825065,453.614500979381,870.210830250563,644.309604905713,216100.338716596,324707.31780101,270103.605666484,5783007.10766985,7468802.48363339,6211973.61224702,11574.4039289717,22159.8456238998,16443.6721933016,1142.70474598439,2187.7723397339,1623.432392027,83033.8864265932,159299.771215639,117932.325939903,208924.36288127,400007.469400546,296796.003318059,24953.1844837682,47773.6544940195,35448.620482016,158589.998001725,238317.219358448,198240.884912109,111187.651833743,167136.421152582,138998.023405913,0,0,0,260.967842728686,645.286144277232,377.772892771329,14.4572478017381,35.7488345573074,20.9301120729379,0.000000485672162512222,0.00000139730411142693,0.000000829479357933256
2029,"west africa","a4",4516.53784259955,8785.54573595152,6550.13258989054,445.903673297422,867.369487892636,646.674130540725,218832.005741761,325595.683197398,270675.529933843,6218596.10542347,8027732.5993635,6685436.14488937,11404.7068330772,22226.2847485132,16528.9902990414,1125.95108177426,2194.33166697707,1631.85558210621,81641.0167184777,158768.676911102,118353.39844131,205901.979199036,401196.871946036,298304.608514261,24590.3569453174,47916.116136053,35629.6565176442,160665.103366896,238957.741796303,198656.054386967,112671.885411935,167604.657731429,139299.703077162,10826.1216366773,16090.2837986808,13374.8618211024,279.785676094132,703.896445288762,404.467304048033,15.5001111430897,38.988127411847,22.4114410373575,0.000000477268773438571,0.00000138339217930587,0.000000832040601533553
2030,"americas","a3_1",677.71418804461,1284.77301365164,963.358960407083,66.9086048708803,126.841626508089,95.1094210033812,21458.680285871,31431.8251539802,26449.9927992363,400488.076445033,509206.77491927,428115.65628423,1243.98844690519,2348.66813055597,1765.15529646233,122.81509362829,231.876668206708,174.268268763123,12974.7749098185,24606.0232847022,18443.8400011659,23816.5506901463,44977.7495224602,33794.3618022303,2748.81207929871,5190.73130666716,3900.3969490253,18864.9483171139,27611.9255463468,23253.0799891567,15091.9586536911,22089.5404370774,18602.4639913254,0,0,0,170.517099131511,409.334006425928,242.537105455959,8.90413772803472,21.3803745783366,12.6682568763875,0.000000450525786337193,0.00000124499049299028,0.000000759106018336261
2030,"americas","a4",675.307137354359,1315.03622426693,966.054705221089,66.6709642749192,129.829418761672,95.3755634684128,21418.5411876077,31510.4342024712,26541.6935964671,471702.903436505,599734.555226308,504511.075357272,1233.18117354735,2402.47502873202,1770.52326143085,121.748125287377,237.188855191868,174.798231177036,12936.1161372279,25179.1184507233,18493.460804185,23623.2626978867,46001.1343804346,33893.5105820589,2726.04456407918,5308.99683445999,3911.97933791277,18818.1287776489,27706.5594239646,23326.7437863104,15054.5030221191,22165.2475391716,18661.3950290483,1810.28312202553,2667.94525781008,2244.89896435025,196.340398045869,486.331261043436,284.950266594944,10.2541580721786,25.3874565463796,14.885182050877,0.000000445086361925084,0.00000127668114992685,0.000000759010034855318
2030,"asia","a3_1",8073.87681063358,15949.4722510014,11753.1382215489,797.108637872115,1574.64157541155,1160.35062439433,3433437.3271301,4652694.9000618,4038911.2483066,54385609.3362485,66194667.4402478,57480984.5880971,36956.2961823654,72493.9234597367,53755.2862973284,3648.57968503139,7157.09862044098,5307.09150558943,149691.061880204,295705.177623523,217912.513649239,685321.067452167,1344364.79839265,996873.03190131,80896.7819289442,158688.1614915,117669.021513998,2178966.25815886,2953956.999367,2563663.82888274,1748232.21224278,2370450.85778039,2057104.48184493,0,0,0,750.20921396887,1791.16075684647,1069.30850056609,40.4545026776015,96.5892784915268,57.6612896012094,0.00000012510776626161,0.000000332698696862756,0.000000209681494475643
2030,"asia","a4",8088.21422461423,16026.6193319431,11762.8095797097,798.524125969935,1582.25806573553,1161.30544737599,3421885.31709794,4669451.40833118,4039691.23219694,58427497.6625609,71531825.208523,61798527.7301904,36939.618456117,73551.3730622022,53820.0962160842,3646.9331452136,7261.49731663233,5313.48998642729,149972.623510309,297143.971303631,218097.259508676,685080.232837194,1363980.38076087,998100.462169284,80861.0196895916,161002.405114414,117811.704155597,2171496.77981067,2964985.63039843,2564121.41696668,1742310.07887686,2379232.65832696,2057487.44548761,109386.848336893,149673.879732079,129270.233848004,794.376708822946,1936.45273552298,1148.24260963922,42.8360249800428,104.413792399586,61.9161397800344,0.000000124586163512547,0.000000338712789012816,0.000000209896831951712
2030,"east africa","a3_1",7180.04906770705,13875.5637757405,10328.8262561865,708.863816782187,1369.89106973014,1019.73275304909,426253.387256594,613485.854536443,521924.781354365,7843106.95477701,9876740.75346519,8375398.80752313,18064.531140749,34675.4240083023,25892.1009756573,1783.45473297738,3423.3962998411,2556.24625250306,130161.394630718,251523.432529233,187240.402050018,328826.123370489,631104.285185973,471281.203383336,38868.9590421905,74598.5201732293,55706.587122082,268197.613059229,386492.123958601,328634.290220805,187539.840203769,270205.732832243,229743.709860196,0,0,0,226.186331648003,546.747694502061,323.47312469534,12.4275926164339,30.036362841942,17.7715528380848,0.000000467397134920244,0.00000129290576499816,0.00000078786973076549
2030,"east africa","a4",7145.03840224831,13886.8839056585,10314.9035662377,705.407323141108,1371.00867079727,1018.35820935949,428804.101846557,618083.138875448,522241.970103772,8291232.40836458,10505648.1168303,8852125.2230413,17941.334969842,34926.2420191069,25876.7690917347,1771.29195984052,3448.15877859021,2554.7325834942,129524.874196522,251736.054604609,186985.0596496,326550.597240653,635720.50070516,470990.791177784,38600.0119797196,75144.5730113852,55672.6701525203,269715.405318643,389214.784340142,328810.803956542,188555.096495911,272268.139948169,229882.893957362,11480.8358979847,16668.292658948,14060.2470579601,237.392628838475,585.555541685695,342.087730955128,13.0422605518741,32.1715783269205,18.7946885350035,0.000000460962319308065,0.0000012949294452738,0.000000786980500043264
2030,"west africa","a3_1",4121.93215146444,8131.30117278102,5996.57950145379,406.945486005905,802.777965775623,592.023563203286,230555.577008635,348276.377438289,290855.171448861,6015643.35636899,7700851.98930597,6457401.69642922,12181.7784757095,24035.5163400892,17694.1364389852,1202.66893778264,2372.95145067961,1746.88682104082,72281.8587421554,142527.421033181,105148.05121288,213383.499088317,420823.210347155,309919.207615047,25485.65635734,50267.3739294589,37015.90456479,167423.197136885,252824.81356322,211233.591847664,121906.857733917,184021.665425234,153792.855006757,0,0,0,250.281428168673,632.161552162643,364.945851903895,14.2949419339452,36.0892572397019,20.8357582807517,0.00000048182685488912,0.00000143561446389282,0.000000837657319757443
2030,"west africa","a4",4173.76144012352,8003.66848958534,6014.93981999027,412.062429780736,790.17718963843,593.836220101919,231796.99003986,347349.07687307,291519.279329565,6469091.90033933,8262076.49796286,6948524.80212993,12284.841012422,23671.2851683548,17768.038114928,1212.84398010511,2336.99204481038,1754.18290266664,73194.7344241006,140348.738314662,105464.034273437,215207.521751817,414634.772769425,311194.138963352,25702.172062033,49521.8127851404,37168.6624861555,168262.15603418,252139.377232282,211709.758213092,122488.264680101,183526.86352499,154137.041910225,11298.0246663205,16929.3114684482,14231.208073129,273.288579573516,672.542403243845,391.0687695054,15.6019039530405,38.3912069183665,22.328585060364,0.000000487224214927155,0.00000140680980954186,0.000000839264012433663
2031,"americas","a3_1",635.660166708873,1217.32280809977,901.938546641598,62.7567427047614,120.182478402085,89.0455754057289,22525.6524729469,33161.2588821471,27872.609582228,409454.564922239,522123.168081256,438013.994281721,1314.8224220874,2512.01621112058,1863.08264194452,129.808310740322,248.003513965166,183.936329695751,11806.1743356782,22619.7937610875,16757.1501157502,24419.22307277,46676.4208726371,34614.1370803291,2818.66327746942,5386.92658851095,3995.01392511768,19803.2055291717,29142.6658091773,24499.6014859246,15842.5644233374,23314.1326473419,19599.6811887397,0,0,0,162.998376805692,397.105464061328,235.101752558094,8.77219283885308,21.3816453752568,12.6541936684778,0.000000451167518680926,0.00000126848969345906,0.000000760454264129517
2031,"americas","a4",624.521864866256,1224.1873476333,902.24799346647,61.6570929555499,120.860192948087,89.0761261241574,22635.1784146984,33562.3862959941,27916.905198233,480544.869578986,620009.512608641,515132.102734544,1290.23153400696,2533.23909846731,1864.24375153672,127.380529172482,250.098783340887,184.050962418936,11602.1416644143,22742.193253856,16761.1326736768,23969.5158337843,47061.5656028365,34632.0669704974,2766.5585736623,5431.80736098945,3997.23584679681,19884.9462756403,29505.1688954396,24538.3304322697,15907.9570205122,23604.1351163516,19630.6643458158,1912.65769280113,2840.46540076037,2361.85141908077,189.69582060759,480.54127981443,276.322290102844,10.2109834941408,25.8665847448932,14.8744255771213,0.000000437290001144981,0.00000127394817333281,0.000000759727218069045
2031,"asia","a3_1",8037.29857602686,15544.0768100846,11597.1450823095,793.49738302553,1534.61814982706,1144.94990901894,3448837.05741186,4698228.06166784,4072790.1768904,53215917.401447,64893003.5168212,56259050.5810404,37476.7061412805,72351.7553801747,54072.3245294622,3699.95813471736,7143.06281002346,5338.39169994424,144603.780589034,279697.241201658,208669.429346636,674382.352810629,1302114.98015177,973090.983719892,79608.7973547627,153695.433594593,114863.079754087,2189412.5838982,2982659.27416947,2585725.46861587,1756661.36923915,2393549.82010378,2074908.9194949,0,0,0,735.516603872597,1731.55568347405,1040.44076282289,40.8688312573166,96.2258327881299,57.8147896982619,0.000000125648633304641,0.000000330461950900794,0.000000209118582717936
2031,"asia","a4",8020.57848789203,15846.1808852819,11583.0093211036,791.846660951011,1564.443941516,1143.55432946968,3458985.78163988,4681041.49257866,4069482.70254279,57075791.6679254,69546881.7195954,60420301.8000332,37162.7925012894,73888.8194146871,53941.7635815129,3668.96642158481,7294.81234096238,5325.50182537467,144323.714255518,285126.072693951,208418.277490557,668825.42451315,1329700.54932663,970760.757358639,78942.285990739,156956.119446863,114586.476458467,2195427.42460677,2972603.23430692,2583624.67923622,1761545.8239506,2385511.23887804,2073232.2122372,110657.8826984,150110.691607014,130356.920893433,772.455049627986,1871.41162002781,1120.10245472843,42.9237934035818,103.983609430248,62.2401568481527,0.000000125017668259229,0.00000033655778636327,0.000000208783280385212
2031,"east africa","a3_1",6583.64574886717,12604.3046635072,9361.11553091354,649.982780044452,1244.38362849692,924.193695893713,461406.869163524,657820.474611198,559678.151341741,8173496.76539642,10271455.9569989,8714059.81051826,19516.4082790306,37233.3650961866,27683.1231965664,1926.79402774209,3675.93383343774,2733.06828191863,115807.596220293,221718.327806669,164672.008350174,344674.152157095,657507.095802329,488884.738940323,40742.1009552243,77720.673471979,57788.3874090777,288449.416772482,411657.73892623,350033.614609463,207379.526864123,296118.592812588,251745.199666365,0,0,0,219.520764354269,526.298477165755,314.778782315974,12.431039630717,29.8004822604667,17.8243645514612,0.000000474093073773792,0.00000129081089893674,0.000000790870420472411
2031,"east africa","a4",6541.15078082169,12630.5138068316,9376.28397550897,645.787384587025,1246.9711753502,925.691229048315,459430.503822607,663704.94208928,561793.888768161,8630649.7937518,10946574.8105671,9227346.24883156,19381.2709036455,37420.1193599119,27787.4266594073,1913.45233678677,3694.37149854788,2743.36583700158,115063.309788316,222187.554076712,164942.075101795,342283.869861379,660823.789008091,490737.957297607,40458.3688613547,78113.8046034024,58006.8095143399,287190.964931091,415157.964368903,351250.631767751,206388.657967487,298710.710817813,252680.303001151,12267.8003824805,17817.0152270789,15039.3165513588,230.641963237504,564.801702890813,332.069117516058,13.0604405248585,31.9809835473707,18.8030008920538,0.000000466840879064134,0.00000130296993740352,0.000000791099691965265
2031,"west africa","a3_1",3778.8213377361,7288.42175867938,5398.95810242161,373.071227110849,719.563114047872,533.022269212973,246786.961849207,369717.545694887,310212.498324079,6195409.60991105,7894633.30363381,6643585.13850847,13159.7145185453,25368.9723513689,18796.3470317887,1299.2175086011,2504.59939747682,1855.70462999236,64290.3987043615,124018.558771874,91877.614318457,223696.615651587,431304.228212229,319577.99578437,26717.0253339461,51510.2804759833,38166.787872518,177336.699869371,265592.247848592,222936.420288777,133760.827929459,200288.923828018,168136.257134356,0,0,0,244.212084120024,599.909161593765,353.450866132271,14.3643609421388,35.2916975549147,20.7886188227775,0.000000495485641058595,0.00000143055398967365,0.000000843125901431502
