"country","scenario","cluster","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","gavi_2018","gavi_support","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
"Democratic Republic of the Congo","a1","east africa",37622.2438682923,58866.9532778574,47546.9030774956,3714.32661990215,5811.75041972335,4694.15722286279,621219.524597996,744037.53389485,680662.975199111,27345068.5372587,30667481.2762669,28142472.92721,20363.4260169334,32875.3019973298,26180.3688472228,2010.41744325222,3245.67587657677,2584.70603902634,817493.391271199,1278329.28701328,1030547.75243964,440659.812052511,713398.329026926,567372.544674423,49701.8787026022,80463.9684539922,63993.7671267253,221383.083096273,262620.888732156,241166.959165843,88674.8182241452,110985.661614747,99164.5284337119,0,0,0,TRUE,NA,831.781516090095,1506.00794044996,1074.94562400695,38.3307157090729,69.5944591212517,49.6014006870196,7.75392472215026e-07,1.48499612244687e-06,1.08557030108006e-06
"Democratic Republic of the Congo","a3_1","east africa",25692.5023277216,40026.786390606,32870.3228888048,2536.54050146069,3951.71959227729,3245.18430474489,615269.796700183,694118.229753015,656322.077856793,14559685.3070277,16000407.0507444,14943152.0591438,31911.5767900362,49682.9548701872,40385.8390646181,3150.53029716229,4905.04294416265,3987.16774124202,583552.389542631,908457.684206328,746797.394113246,666206.149053576,1030590.45728027,840911.803578922,75141.1776285213,116239.966747182,94846.1723032859,374180.949080938,422919.969026879,399556.444308816,221589.399439989,253416.325981466,238375.673192317,0,0,0,TRUE,NA,293.051919819778,501.398196523469,370.009696597721,14.1275180690599,24.0172010922968,17.7701775567255,7.54553559233994e-07,1.32777884582896e-06,1.01076680503754e-06
"Djibouti","a1","east africa",284.301971020538,441.042925483931,361.148402997966,28.0682455503993,43.5427903869691,35.6550537412532,4205.35592855654,4943.23499308326,4581.50680430525,123733.201041683,136993.341858136,127370.376287694,155.764905136421,244.4111200726,199.327323033711,15.3781825353151,24.1299464397674,19.6789639823138,6233.06135157301,9666.69867478968,7916.69311746562,3417.27471882908,5344.35577180009,4369.32655791073,385.43331822706,602.788171393099,492.814939446894,1485.21705358966,1741.37042728445,1622.55039881015,596.226470256365,741.024537948462,668.203003342478,0,0,0,TRUE,NA,506.250292560048,879.487852145872,639.001088005144,23.1521265284341,40.088477845608,29.151031537592,8.94496097417514e-07,1.6456255971602e-06,1.22848155089594e-06
"Djibouti","a3_1","east africa",155.373296301079,238.203453708332,193.987996764577,15.3395202182351,23.5170829299514,19.1518289777347,3138.97562665281,3548.3160576865,3323.00778437368,151840.922925839,157742.078178492,153318.30476073,297.53521177509,458.746487948972,372.879152349669,29.3747220746141,45.2906078101192,36.8131939824617,3610.8375962296,5543.4508464375,4521.75339611625,6309.46498954938,9673.07439184195,7898.20650314391,711.642530160045,1091.02295456724,890.83617532289,3070.18070344602,3470.84821167241,3255.89351753432,2069.39153125224,2358.84681710539,2207.11490886261,0,0,0,TRUE,NA,330.990921815468,530.162723387949,411.174247191366,15.6972764578238,25.0008643268116,19.4117873088911,8.57240632922189e-07,1.49420028415288e-06,1.14524369529152e-06
"Eritrea","a1","east africa",2505.46723840982,3953.75231886649,3211.26040221121,247.356954345869,390.341616461705,317.037708785448,39956.6771746746,46772.1255839958,43353.6246164487,1275575.40881165,1412680.55468143,1313001.22877395,1416.8220208708,2190.872276388,1766.84069447062,139.878412521248,216.2979764174,174.434662843956,54694.9927310496,86210.6453223773,69965.2897664735,30785.0249835834,47844.2284154503,38492.4475383663,3472.23308262181,5396.33515987825,4341.55079767107,14206.5179203012,16515.8192441832,15335.4738137161,5732.9473799035,7037.97427401307,6341.33849450826,0,0,0,TRUE,NA,582.222625462512,997.076932650422,743.135039216053,26.661009092577,45.8885628786972,34.1106194264536,8.57857548525662e-07,1.54215993579766e-06,1.15212657654591e-06
"Eritrea","a3_1","east africa",1381.76720073973,2071.19664633943,1690.890160119,136.417559627291,204.482775282691,166.936303827263,56117.5279720874,62943.5072216192,59362.2702671809,1011616.06478501,1088288.45585652,1033158.85558205,2689.43669641771,4035.70943829812,3335.86180862238,265.519684286163,398.432986861118,329.339216434233,31878.0440941484,48221.5983085328,39236.3635633464,56717.1075832322,84932.616101021,70319.3118938953,6397.10435207177,9579.52249760547,7931.29260851307,32192.9412731102,36093.7474811568,34013.6080191969,21863.1313372901,24807.0966993665,23222.5801638718,0,0,0,TRUE,NA,250.666228639993,404.652936172881,309.712726382008,11.910807781804,19.1880105003496,14.6923914321145,7.45125370487439e-07,1.25360072074838e-06,9.80743297429562e-07
"Ethiopia","a1","east africa",54228.2296906359,85049.622611319,68881.8235311182,5353.78372952001,8396.68357857022,6800.48727727967,4703756.37122841,5559592.79940267,5116938.78211519,12308108.5712422,13777020.3268008,12692177.3988689,36407.7951124995,58592.8251932053,47213.7874011927,3594.42788770691,5784.68661019485,4661.26975266483,1182785.70254919,1843106.39878819,1501381.11763659,793425.33795598,1275013.84886415,1029170.85311431,89490.1890938946,143808.402597949,116079.850049147,391665.124336195,463669.276883933,425991.098728636,223558.30720594,267642.91105285,244634.225048612,0,0,0,TRUE,NA,210.061701763948,378.408532684553,268.82353857823,9.6533136343632,17.3639782695787,12.3324298977783,7.85210427509372e-07,1.4959929172277e-06,1.10832802709027e-06
"Ethiopia","a3_1","east africa",25133.7369636753,39866.457613768,33161.2118646829,2481.37534243343,3935.89083294464,3273.90286470964,1649913.29473266,1863768.91480023,1759625.60226259,12757436.033777,13789685.2119158,13034475.6622133,63192.0109968365,99540.2986743089,82840.5391034714,6238.74985852494,9827.30276304965,8178.58766415559,577833.810729245,916471.727562151,763178.295703715,1348108.70196203,2121782.83936808,1764655.3896682,152052.747607615,239315.205133724,199034.914758078,818326.371461172,922117.083422552,871160.168251685,632310.388848187,713118.582446309,673369.723980277,0,0,0,TRUE,NA,128.163529783236,218.218806371047,157.34416752084,6.01260213678442,10.2289119503838,7.38641421918877,6.85292704504416e-07,1.21638874348597e-06,9.50922024703247e-07
"Gambia","a1","west africa",753.84363728953,1145.82190735859,951.125488212197,74.424627596128,113.123417812832,93.9016485061753,13856.6520993264,15977.0140331965,14878.0167263662,269285.166172253,296374.373646731,276456.697964863,412.713040551945,645.507795885118,526.508338687135,40.7458693391438,63.7289683731798,51.9805236719085,16319.8168736083,24898.2646090089,20658.2820024369,8949.26033471127,13980.0505344838,11435.2144592474,1009.38419948499,1576.80541069709,1289.77416693499,4877.32858484839,5594.26872081338,5233.24000573448,1989.25415521087,2430.12577265124,2205.76835744863,0,0,0,TRUE,NA,417.167953491577,718.112452299478,525.07563062385,19.2621024872567,33.1171920987918,24.1759084580437,7.37742609711351e-07,1.32348638123421e-06,1.00608483102284e-06
"Gambia","a3_1","west africa",381.132545611894,592.853742701533,485.2291730303,37.6280257188601,58.5305981730876,47.9051605866208,12808.4927018169,14455.1135129105,13636.9507153279,230226.360474645,241386.007943042,233080.174362869,768.997964219855,1214.51784669245,990.096114936626,75.9207669577529,119.905553323946,97.7490967536417,8834.37794093711,13741.1805817866,11234.3262934925,16233.8081978213,25477.011881162,20801.8344726502,1831.00601384834,2873.54398923807,2346.23223056262,10371.9652438006,11697.262117508,11029.0962778602,7119.65162785354,8101.13046106152,7614.76099385304,0,0,0,TRUE,NA,189.561941062975,313.896810101347,235.411664429961,9.03663120104275,14.8693396522596,11.2047893982292,6.5741705750857e-07,1.17096212544521e-06,8.97712822513071e-07
