"scenario","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
"a1",458936.596078951,713092.779155227,580067.661666888,45309.3765919684,70401.4226623131,57268.2683312667,29873252.2446792,38478665.8681185,34190423.3570902,405128752.472759,472208557.937448,423197949.595193,283739.555827355,449098.212207778,363667.851116709,28012.7200551421,44338.063683641,35903.7909842435,9985220.44359839,15513653.5320077,12627727.4927579,6181045.39123787,9789005.17935362,7922847.81236107,697158.124902877,1104098.75086454,893615.460677005,11553876.1226092,15193584.7168999,13380628.721035,7985147.23731099,10681592.9853712,9334773.15591765,0,0,0,902.093888285896,1664.23238578962,1163.69359649385,41.3861005332014,76.3962288008501,53.4148780360173,1.86749579585225e-07,3.88699175447244e-07,2.71786818615635e-07
"a3_1",256780.289728777,399405.462330783,327656.422179186,25351.1159234606,39432.0537090519,32348.4950908987,30354784.5098687,38288874.4319521,34383543.4973463,358890978.900005,413392603.501828,373939594.542685,482575.032418909,752106.829542138,615442.431090983,47643.125574558,74253.1579923378,60760.7088195267,5883745.20926367,9153161.74293822,7511036.30360266,10210958.0154141,15898897.5375084,13026766.5916883,1151690.67575193,1793231.54801369,1469284.82089501,18752416.9089029,23716153.8602325,21270679.5734055,14356849.2559008,18225305.4579466,16320953.6475214,0,0,0,477.180853574336,856.639021355282,607.594757286737,22.5733248518217,40.4851927583861,28.705480512814,2.03479466047863e-07,4.01071943523752e-07,2.8933839606162e-07
