"cluster","scenario","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
"asia","a3_1",235535.106451207,235535.106451207,235535.106451207,23253.6453401315,23253.6453401315,23253.6453401315,61877197.6863371,61877197.6863371,61877197.6863371,858677437.284264,858677437.284264,858677437.284264,784658.659052025,784658.659052025,784658.659052025,77466.8984406313,77466.8984406313,77466.8984406313,11907964.7399912,11907964.7399912,11907964.7399912,39656845.7154464,39656845.7154464,39656845.7154464,5577028.69044924,5577028.69044924,5577028.69044924,37700073.0808105,37700073.0808105,37700073.0808105,30024196.8453576,30024196.8453576,30024196.8453576,0,0,0,1094.33245574791,1094.33245574791,1094.33245574791,21.6526912766995,21.6526912766995,21.6526912766995,2.08131866845484e-07,2.08131866845484e-07,2.08131866845484e-07
"asia","a3_2",313454.408302708,313454.408302708,313454.408302708,30946.3746224255,30946.3746224255,30946.3746224255,52334963.729311,52334963.729311,52334963.729311,724942687.549831,724942687.549831,724942687.549831,706739.357200525,706739.357200525,706739.357200525,69774.1691583373,69774.1691583373,69774.1691583373,15845890.4600024,15845890.4600024,15845890.4600024,35718919.9954352,35718919.9954352,35718919.9954352,5023293.54511268,5023293.54511268,5023293.54511268,32024687.4868535,32024687.4868535,32024687.4868535,24257002.0861901,24257002.0861901,24257002.0861901,0,0,0,1025.75678029509,1025.75678029509,1025.75678029509,20.2957616759543,20.2957616759543,20.2957616759543,2.20685793574301e-07,2.20685793574301e-07,2.20685793574301e-07
"asia","a3_3",153021.275068839,153021.275068839,153021.275068839,15107.312508773,15107.312508773,15107.312508773,72468643.3349256,72468643.3349256,72468643.3349256,1005594041.72876,1005594041.72876,1005594041.72876,867172.490434394,867172.490434394,867172.490434394,85613.2312719899,85613.2312719899,85613.2312719899,7737786.88064589,7737786.88064589,7737786.88064589,43827023.5747917,43827023.5747917,43827023.5747917,6163417.04283664,6163417.04283664,6163417.04283664,43815166.2103703,43815166.2103703,43815166.2103703,36810917.6664619,36810917.6664619,36810917.6664619,0,0,0,1159.62401116417,1159.62401116417,1159.62401116417,22.944611787581,22.944611787581,22.944611787581,1.97916056342415e-07,1.97916056342415e-07,1.97916056342415e-07
"asia","a4",235466.923027477,235466.923027477,235466.923027477,23246.9138036851,23246.9138036851,23246.9138036851,61877197.6863371,61877197.6863371,61877197.6863371,938572208.56648,938572208.56648,938572208.56648,784726.842475755,784726.842475755,784726.842475755,77473.6299770778,77473.6299770778,77473.6299770778,11904521.9265657,11904521.9265657,11904521.9265657,39660288.5288719,39660288.5288719,39660288.5288719,5577513.461502,5577513.461502,5577513.461502,37700073.0808105,37700073.0808105,37700073.0808105,30024196.8453576,30024196.8453576,30024196.8453576,1775439.36182703,1775439.36182703,1775439.36182703,1196.0495777172,1196.0495777172,1196.0495777172,23.6652894716895,23.6652894716895,23.6652894716895,2.08149952599213e-07,2.08149952599213e-07,2.08149952599213e-07
"asia","a5_1",110858.10310713,110858.10310713,110858.10310713,10944.6742422958,10944.6742422958,10944.6742422958,49653055.3483127,49653055.3483127,49653055.3483127,665672227.628152,665672227.628152,665672227.628152,220735.468099666,220735.468099666,220735.468099666,21792.5232739811,21792.5232739811,21792.5232739811,5601508.02016228,5601508.02016228,5601508.02016228,11145466.7789819,11145466.7789819,11145466.7789819,1568023.05984518,1568023.05984518,1568023.05984518,29689669.4895274,29689669.4895274,29689669.4895274,23567076.0242412,23567076.0242412,23567076.0242412,0,0,0,3015.70125253994,3015.70125253994,3015.70125253994,59.7258276237899,59.7258276237899,59.7258276237899,7.4347566643518e-08,7.4347566643518e-08,7.4347566643518e-08
"asia","a5_2",110858.10310713,110858.10310713,110858.10310713,10944.6742422958,10944.6742422958,10944.6742422958,24097143.9709073,24097143.9709073,24097143.9709073,336479466.750262,336479466.750262,336479466.750262,220735.468099666,220735.468099666,220735.468099666,21792.5232739811,21792.5232739811,21792.5232739811,5601508.02016228,5601508.02016228,5601508.02016228,11145466.7789819,11145466.7789819,11145466.7789819,1568023.05984518,1568023.05984518,1568023.05984518,13907423.8248966,13907423.8248966,13907423.8248966,10975062.8075344,10975062.8075344,10975062.8075344,0,0,0,1524.35614288473,1524.35614288473,1524.35614288473,30.1898048258322,30.1898048258322,30.1898048258322,1.5871772578363e-07,1.5871772578363e-07,1.5871772578363e-07
"east africa","a1",346903.699820882,346903.699820882,346903.699820882,34248.7186914759,34248.7186914759,34248.7186914759,9781521.50159341,9781521.50159341,9781521.50159341,190186397.885318,190186397.885318,190186397.885318,201005.879272364,201005.879272364,201005.879272364,19844.682596601,19844.682596601,19844.682596601,16642641.7908863,16642641.7908863,16642641.7908863,9702816.34195693,9702816.34195693,9702816.34195693,1350468.1055223,1350468.1055223,1350468.1055223,2159990.86965343,2159990.86965343,2159990.86965343,953587.336779816,953587.336779816,953587.336779816,0,0,0,946.173308829514,946.173308829514,946.173308829514,19.6011540549226,19.6011540549226,19.6011540549226,9.3058670801055e-07,9.3058670801055e-07,9.3058670801055e-07
"east africa","a2",106000.05028715,106000.05028715,106000.05028715,10465.0538620412,10465.0538620412,10465.0538620412,3438081.00750347,3438081.00750347,3438081.00750347,95638757.6813343,95638757.6813343,95638757.6813343,60701.3840252069,60701.3840252069,60701.3840252069,5992.85803736307,5992.85803736307,5992.85803736307,5048342.62434719,5048342.62434719,5048342.62434719,2905073.48504368,2905073.48504368,2905073.48504368,402963.030074625,402963.030074625,402963.030074625,1025455.07387992,1025455.07387992,1025455.07387992,421224.954692642,421224.954692642,421224.954692642,0,0,0,1575.56140139439,1575.56140139439,1575.56140139439,32.9212869050355,32.9212869050355,32.9212869050355,5.9194581577852e-07,5.9194581577852e-07,5.9194581577852e-07
"east africa","a3_1",199090.894759555,199090.894759555,199090.894759555,19655.622157316,19655.622157316,19655.622157316,7564979.68214324,7564979.68214324,7564979.68214324,138513013.222108,138513013.222108,138513013.222108,348818.684333691,348818.684333691,348818.684333691,34437.7791307609,34437.7791307609,34437.7791307609,9523148.12196628,9523148.12196628,9523148.12196628,16822310.0108769,16822310.0108769,16822310.0108769,2342114.64563252,2342114.64563252,2342114.64563252,4413636.67797182,4413636.67797182,4413636.67797182,2954666.89580761,2954666.89580761,2954666.89580761,0,0,0,397.091725423751,397.091725423751,397.091725423751,8.2338878033129,8.2338878033129,8.2338878033129,7.9032034076258e-07,7.9032034076258e-07,7.9032034076258e-07
"east africa","a3_2",236349.394691517,236349.394691517,236349.394691517,23334.0374745784,23334.0374745784,23334.0374745784,6205983.64784621,6205983.64784621,6205983.64784621,117878265.923428,117878265.923428,117878265.923428,311560.184401729,311560.184401729,311560.184401729,30759.3638134984,30759.3638134984,30759.3638134984,11319935.3486038,11319935.3486038,11319935.3486038,15025522.7842394,15025522.7842394,15025522.7842394,2091885.50034926,2091885.50034926,2091885.50034926,3618697.1801394,3618697.1801394,3618697.1801394,2246579.59060784,2246579.59060784,2246579.59060784,0,0,0,378.348299381651,378.348299381651,378.348299381651,7.84520230118535,7.84520230118535,7.84520230118535,8.60973352817896e-07,8.60973352817896e-07,8.60973352817896e-07
"east africa","a3_3",159482.650862518,159482.650862518,159482.650862518,15745.2239580653,15745.2239580653,15745.2239580653,9086298.91999509,9086298.91999509,9086298.91999509,161360744.573628,161360744.573628,161360744.573628,388426.928230727,388426.928230727,388426.928230727,38348.1773300115,38348.1773300115,38348.1773300115,7613179.08075299,7613179.08075299,7613179.08075299,18732279.0520902,18732279.0520902,18732279.0520902,2608102.47310393,2608102.47310393,2608102.47310393,5280286.58771821,5280286.58771821,5280286.58771821,3793807.11843921,3793807.11843921,3793807.11843921,0,0,0,415.421107152949,415.421107152949,415.421107152949,8.61404766205543,8.61404766205543,8.61404766205543,7.35617133233255e-07,7.35617133233255e-07,7.35617133233255e-07
"east africa","a4",199070.665625588,199070.665625588,199070.665625588,19653.6249981073,19653.6249981073,19653.6249981073,7564979.68214324,7564979.68214324,7564979.68214324,146291778.93858,146291778.93858,146291778.93858,348838.913467658,348838.913467658,348838.913467658,34439.7762899695,34439.7762899695,34439.7762899695,9522172.6285273,9522172.6285273,9522172.6285273,16823285.5043159,16823285.5043159,16823285.5043159,2342250.46977527,2342250.46977527,2342250.46977527,4413636.67797182,4413636.67797182,4413636.67797182,2954666.89580761,2954666.89580761,2954666.89580761,172861.460366045,172861.460366045,172861.460366045,419.367717564409,419.367717564409,419.367717564409,8.69579125320377,8.69579125320377,8.69579125320377,7.90366174018561e-07,7.90366174018561e-07,7.90366174018561e-07
"east africa","a5_1",92662.1330912309,92662.1330912309,92662.1330912309,9148.24295973863,9148.24295973863,9148.24295973863,4037413.93272127,4037413.93272127,4037413.93272127,81280296.3704252,81280296.3704252,81280296.3704252,74039.3012211263,74039.3012211263,74039.3012211263,7309.66893966566,7309.66893966566,7309.66893966566,4410398.26711029,4410398.26711029,4410398.26711029,3543017.84228058,3543017.84228058,3543017.84228058,491518.683463502,491518.683463502,491518.683463502,2207827.79531679,2207827.79531679,2207827.79531679,1350990.43433145,1350990.43433145,1350990.43433145,0,0,0,1097.79934480571,1097.79934480571,1097.79934480571,22.9409785636604,22.9409785636604,22.9409785636604,3.35349076491279e-07,3.35349076491279e-07,3.35349076491279e-07
"east africa","a5_2",92662.1330912309,92662.1330912309,92662.1330912309,9148.24295973863,9148.24295973863,9148.24295973863,2458727.74864031,2458727.74864031,2458727.74864031,58366163.5595962,58366163.5595962,58366163.5595962,74039.3012211263,74039.3012211263,74039.3012211263,7309.66893966566,7309.66893966566,7309.66893966566,4410398.26711029,4410398.26711029,4410398.26711029,3543017.84228058,3543017.84228058,3543017.84228058,491518.683463502,491518.683463502,491518.683463502,1232982.66140254,1232982.66140254,1232982.66140254,705384.922602939,705384.922602939,705384.922602939,0,0,0,788.313268723045,788.313268723045,788.313268723045,16.4735731395659,16.4735731395659,16.4735731395659,6.00489394854143e-07,6.00489394854143e-07,6.00489394854143e-07
"west africa","a1",230740.631541205,230740.631541205,230740.631541205,22780.3018083364,22780.3018083364,22780.3018083364,3729537.16559679,3729537.16559679,3729537.16559679,113243099.18729,113243099.18729,113243099.18729,125751.963160212,125751.963160212,125751.963160212,12415.0985227275,12415.0985227275,12415.0985227275,10274030.131748,10274030.131748,10274030.131748,5600147.6714102,5600147.6714102,5600147.6714102,775365.632987293,775365.632987293,775365.632987293,1298973.47298813,1298973.47298813,1298973.47298813,565795.109810261,565795.109810261,565795.109810261,0,0,0,900.527485547203,900.527485547203,900.527485547203,20.2214487602563,20.2214487602563,20.2214487602563,9.68087230225989e-07,9.68087230225989e-07,9.68087230225989e-07
"west africa","a2",67998.2253127426,67998.2253127426,67998.2253127426,6713.25238519561,6713.25238519561,6713.25238519561,1262252.20675163,1262252.20675163,1262252.20675163,38424632.575775,38424632.575775,38424632.575775,36239.4931356142,36239.4931356142,36239.4931356142,3577.81195923876,3577.81195923876,3577.81195923876,3028673.01469386,3028673.01469386,3028673.01469386,1613092.08119057,1613092.08119057,1613092.08119057,223360.049659352,223360.049659352,223360.049659352,441670.87926634,441670.87926634,441670.87926634,189455.224109474,189455.224109474,189455.224109474,0,0,0,1060.29718550377,1060.29718550377,1060.29718550377,23.8204830485654,23.8204830485654,23.8204830485654,8.2050899972875e-07,8.2050899972875e-07,8.2050899972875e-07
"west africa","a3_1",123636.427157529,123636.427157529,123636.427157529,12206.2382612919,12206.2382612919,12206.2382612919,4009297.89042897,4009297.89042897,4009297.89042897,102450545.545637,102450545.545637,102450545.545637,232856.167543887,232856.167543887,232856.167543887,22989.162069772,22989.162069772,22989.162069772,5509614.36891398,5509614.36891398,5509614.36891398,10364563.4342442,10364563.4342442,10364563.4342442,1435243.40577912,1435243.40577912,1435243.40577912,2786569.97729187,2786569.97729187,2786569.97729187,1921431.64754839,1921431.64754839,1921431.64754839,0,0,0,439.973510799654,439.973510799654,439.973510799654,9.88469472888194,9.88469472888194,9.88469472888194,8.3563725096252e-07,8.3563725096252e-07,8.3563725096252e-07
"west africa","a3_2",148472.76254881,148472.76254881,148472.76254881,14658.2520754494,14658.2520754494,14658.2520754494,3306480.5629694,3306480.5629694,3306480.5629694,85287166.6268914,85287166.6268914,85287166.6268914,208019.832152606,208019.832152606,208019.832152606,20537.1482556145,20537.1482556145,20537.1482556145,6615205.61511238,6615205.61511238,6615205.61511238,9258972.18804584,9258972.18804584,9258972.18804584,1282143.81494252,1282143.81494252,1282143.81494252,2308861.06860093,2308861.06860093,2308861.06860093,1480522.03569454,1480522.03569454,1480522.03569454,0,0,0,409.995363155199,409.995363155199,409.995363155199,9.21129957999061,9.21129957999061,9.21129957999061,9.00962968199111e-07,9.00962968199111e-07,9.00962968199111e-07
"west africa","a3_3",96561.1480488376,96561.1480488376,96561.1480488376,9533.18052750133,9533.18052750133,9533.18052750133,4800886.86463548,4800886.86463548,4800886.86463548,121562604.461343,121562604.461343,121562604.461343,259931.446652579,259931.446652579,259931.446652579,25662.2198035625,25662.2198035625,25662.2198035625,4304862.04344913,4304862.04344913,4304862.04344913,11569315.7597091,11569315.7597091,11569315.7597091,1602089.30402885,1602089.30402885,1602089.30402885,3311617.89044029,3311617.89044029,3311617.89044029,2445136.4922237,2445136.4922237,2445136.4922237,0,0,0,467.671788184297,467.671788184297,467.671788184297,10.5073287812485,10.5073287812485,10.5073287812485,7.84907725625375e-07,7.84907725625375e-07,7.84907725625375e-07
"west africa","a4",123614.262130316,123614.262130316,123614.262130316,12204.0499773901,12204.0499773901,12204.0499773901,4009297.89042897,4009297.89042897,4009297.89042897,110491553.675276,110491553.675276,110491553.675276,232878.3325711,232878.3325711,232878.3325711,22991.3503536738,22991.3503536738,22991.3503536738,5508630.46282476,5508630.46282476,5508630.46282476,10365547.3403335,10365547.3403335,10365547.3403335,1435379.75327043,1435379.75327043,1435379.75327043,2786569.97729187,2786569.97729187,2786569.97729187,1921431.64754839,1921431.64754839,1921431.64754839,178689.069547537,178689.069547537,178689.069547537,474.460429424199,474.460429424199,474.460429424199,10.6595001737478,10.6595001737478,10.6595001737478,8.35716793293751e-07,8.35716793293751e-07,8.35716793293751e-07
"west africa","a5_1",57731.8632976179,57731.8632976179,57731.8632976179,5699.68653155263,5699.68653155263,5699.68653155263,1573234.41480231,1573234.41480231,1573234.41480231,43891428.8627155,43891428.8627155,43891428.8627155,46505.8551507389,46505.8551507389,46505.8551507389,4591.37781288173,4591.37781288173,4591.37781288173,2572978.67704863,2572978.67704863,2572978.67704863,2068786.4188358,2068786.4188358,2068786.4188358,286466.870357299,286466.870357299,286466.870357299,1014528.18364521,1014528.18364521,1014528.18364521,624468.711652287,624468.711652287,624468.711652287,0,0,0,943.782857458501,943.782857458501,943.782857458501,21.216027166021,21.216027166021,21.216027166021,4.58398848848563e-07,4.58398848848563e-07,4.58398848848563e-07
"west africa","a5_2",57731.8632976179,57731.8632976179,57731.8632976179,5699.68653155263,5699.68653155263,5699.68653155263,1122189.07727589,1122189.07727589,1122189.07727589,32047465.8867921,32047465.8867921,32047465.8867921,46505.8551507389,46505.8551507389,46505.8551507389,4591.37781288173,4591.37781288173,4591.37781288173,2572978.67704863,2572978.67704863,2572978.67704863,2068786.4188358,2068786.4188358,2068786.4188358,286466.870357299,286466.870357299,286466.870357299,685185.563727243,685185.563727243,685185.563727243,391838.372805769,391838.372805769,391838.372805769,0,0,0,689.106044452188,689.106044452188,689.106044452188,15.4909494740529,15.4909494740529,15.4909494740529,6.78733727222132e-07,6.78733727222132e-07,6.78733727222132e-07
