"scenario","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
"a1",454756.523057397,714661.312088721,578729.131842883,44896.691039468,70556.2790193519,57136.1194627877,29918698.2966639,38318769.8165736,34073396.7636912,507486631.579572,589251819.537265,528909398.859282,283396.780549539,449542.222497684,362905.077913467,27978.8789226596,44381.8994326485,35828.4847684934,21807980.4779776,34281117.8978418,27756909.2989262,13707713.0572481,21745763.643275,17553918.5414648,1911848.14067028,3032838.87048618,2448244.68001581,11553420.0342667,15111105.3022457,13321480.6869883,7971294.32075359,10633715.5095618,9290470.12812647,0,0,0,1128.89647775451,2079.24669572688,1457.43179428698,23.3372642094597,42.9868802386181,30.1305601715038,1.87542059221454e-07,3.8909883061844e-07,2.72420976647088e-07
"a3_1",257661.76006338,401958.772897925,327501.433825247,25438.1407362264,39684.1340857996,32333.1935748375,30291296.028773,38517613.2207782,34394057.6364911,449725632.88431,520487337.208537,468721970.994075,482647.423962133,756155.991808298,615124.592745767,47650.2725654976,74652.9191348724,60729.3296325066,12328189.5760315,19241146.4326576,15675734.9055145,23281206.027126,36491933.5330703,29682779.6549996,3246032.08991568,5088264.2072991,4138735.97941964,18709010.8457124,23860187.6555927,21275882.1151124,14324620.9649766,18340918.3390067,16324453.3632396,0,0,0,594.752455520217,1078.40073595705,761.995173858703,12.323973803053,22.3565453010507,15.7910403419757,2.02281487023009e-07,4.04166739783353e-07,2.89118255787307e-07
"a4",257733.814575224,401824.621720419,327491.989372536,25445.2544531106,39670.8897590805,32332.2611535221,30375117.8533707,38494754.1000217,34451061.1635897,469389845.354036,543245589.197465,489744118.815054,484304.363685928,755383.480228783,615004.766796491,47813.8570487945,74576.6514796517,60717.499590824,12336779.3038115,19233277.3444267,15675341.9979163,23371739.6535439,36453808.2119781,29677567.9267904,3258678.10159236,5082896.64368966,4138007.17122265,18764237.8608799,23843171.6507672,21310735.2641551,14369748.8931477,18325431.2571006,16351891.4449784,896754.025515804,1145184.6712432,1021222.62161596,621.392786101004,1121.70285863821,796.325728280271,12.8762910756688,23.2436950458282,16.5021648681985,2.03120780565427e-07,4.02565500303971e-07,2.88589182481628e-07
