"year","scenario","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2020,"a1",30412.4939280238,30412.4939280238,30412.4939280238,3002.53052874591,3002.53052874591,3002.53052874591,1909124.85073681,1909124.85073681,1909124.85073681,29082724.2965352,29082724.2965352,29082724.2965352,19255.718256951,19255.718256951,19255.718256951,1901.05691615611,1901.05691615611,1901.05691615611,1460370.52994575,1460370.52994575,1460370.52994575,932656.563041142,932656.563041142,932656.563041142,130125.550068502,130125.550068502,130125.550068502,755558.150462753,755558.150462753,755558.150462753,531527.583953938,531527.583953938,531527.583953938,0,0,0,1510.34222190267,1510.34222190267,1510.34222190267,31.1826726460855,31.1826726460855,31.1826726460855,2.54854219296787e-07,2.54854219296787e-07,2.54854219296787e-07
2020,"a2",31599.9004442222,31599.9004442222,31599.9004442222,3119.7594650954,3119.7594650954,3119.7594650954,1950339.55856306,1950339.55856306,1950339.55856306,29503631.6798868,29503631.6798868,29503631.6798868,20040.0362627433,20040.0362627433,20040.0362627433,1978.49018296448,1978.49018296448,1978.49018296448,1517932.46802943,1517932.46802943,1517932.46802943,970935.019792001,970935.019792001,970935.019792001,135474.576938795,135474.576938795,135474.576938795,762777.779459478,762777.779459478,762777.779459478,535859.133603167,535859.133603167,535859.133603167,0,0,0,1472.23444573987,1472.23444573987,1472.23444573987,30.386824121564,30.386824121564,30.386824121564,2.62724436951273e-07,2.62724436951273e-07,2.62724436951273e-07
2020,"a3_1",30412.4939280238,30412.4939280238,30412.4939280238,3002.53052874591,3002.53052874591,3002.53052874591,1909124.85073681,1909124.85073681,1909124.85073681,29082724.2965352,29082724.2965352,29082724.2965352,19255.718256951,19255.718256951,19255.718256951,1901.05691615611,1901.05691615611,1901.05691615611,1460370.52994575,1460370.52994575,1460370.52994575,932656.563041142,932656.563041142,932656.563041142,130125.550068502,130125.550068502,130125.550068502,755558.150462753,755558.150462753,755558.150462753,531527.583953938,531527.583953938,531527.583953938,0,0,0,1510.34222190267,1510.34222190267,1510.34222190267,31.1826726460855,31.1826726460855,31.1826726460855,2.54854219296787e-07,2.54854219296787e-07,2.54854219296787e-07
2020,"a3_2",30412.4939280238,30412.4939280238,30412.4939280238,3002.53052874591,3002.53052874591,3002.53052874591,1909124.85073681,1909124.85073681,1909124.85073681,29082724.2965352,29082724.2965352,29082724.2965352,19255.718256951,19255.718256951,19255.718256951,1901.05691615611,1901.05691615611,1901.05691615611,1460370.52994575,1460370.52994575,1460370.52994575,932656.563041142,932656.563041142,932656.563041142,130125.550068502,130125.550068502,130125.550068502,755558.150462753,755558.150462753,755558.150462753,531527.583953938,531527.583953938,531527.583953938,0,0,0,1510.34222190267,1510.34222190267,1510.34222190267,31.1826726460855,31.1826726460855,31.1826726460855,2.54854219296787e-07,2.54854219296787e-07,2.54854219296787e-07
2020,"a3_3",30412.4939280238,30412.4939280238,30412.4939280238,3002.53052874591,3002.53052874591,3002.53052874591,1909124.85073681,1909124.85073681,1909124.85073681,29082724.2965352,29082724.2965352,29082724.2965352,19255.718256951,19255.718256951,19255.718256951,1901.05691615611,1901.05691615611,1901.05691615611,1460370.52994575,1460370.52994575,1460370.52994575,932656.563041142,932656.563041142,932656.563041142,130125.550068502,130125.550068502,130125.550068502,755558.150462753,755558.150462753,755558.150462753,531527.583953938,531527.583953938,531527.583953938,0,0,0,1510.34222190267,1510.34222190267,1510.34222190267,31.1826726460855,31.1826726460855,31.1826726460855,2.54854219296787e-07,2.54854219296787e-07,2.54854219296787e-07
2020,"a4",30412.4939280238,30412.4939280238,30412.4939280238,3002.53052874591,3002.53052874591,3002.53052874591,1909124.85073681,1909124.85073681,1909124.85073681,29082724.2965352,29082724.2965352,29082724.2965352,19255.718256951,19255.718256951,19255.718256951,1901.05691615611,1901.05691615611,1901.05691615611,1460370.52994575,1460370.52994575,1460370.52994575,932656.563041142,932656.563041142,932656.563041142,130125.550068502,130125.550068502,130125.550068502,755558.150462753,755558.150462753,755558.150462753,531527.583953938,531527.583953938,531527.583953938,0,0,0,1510.34222190267,1510.34222190267,1510.34222190267,31.1826726460855,31.1826726460855,31.1826726460855,2.54854219296787e-07,2.54854219296787e-07,2.54854219296787e-07
2020,"a5_1",31599.9004442222,31599.9004442222,31599.9004442222,3119.7594650954,3119.7594650954,3119.7594650954,1950339.55856306,1950339.55856306,1950339.55856306,29503631.6798868,29503631.6798868,29503631.6798868,20040.0362627433,20040.0362627433,20040.0362627433,1978.49018296448,1978.49018296448,1978.49018296448,1517932.46802943,1517932.46802943,1517932.46802943,970935.019792001,970935.019792001,970935.019792001,135474.576938795,135474.576938795,135474.576938795,762777.779459478,762777.779459478,762777.779459478,535859.133603167,535859.133603167,535859.133603167,0,0,0,1472.23444573987,1472.23444573987,1472.23444573987,30.386824121564,30.386824121564,30.386824121564,2.62724436951273e-07,2.62724436951273e-07,2.62724436951273e-07
2020,"a5_2",31599.9004442222,31599.9004442222,31599.9004442222,3119.7594650954,3119.7594650954,3119.7594650954,1618068.38380002,1618068.38380002,1618068.38380002,24921716.3186112,24921716.3186112,24921716.3186112,20040.0362627433,20040.0362627433,20040.0362627433,1978.49018296448,1978.49018296448,1978.49018296448,1517932.46802943,1517932.46802943,1517932.46802943,970935.019792001,970935.019792001,970935.019792001,135474.576938795,135474.576938795,135474.576938795,605074.078180438,605074.078180438,605074.078180438,420631.074020747,420631.074020747,420631.074020747,0,0,0,1243.596368383,1243.596368383,1243.596368383,25.6677489333427,25.6677489333427,25.6677489333427,3.31199715628328e-07,3.31199715628328e-07,3.31199715628328e-07
2021,"a1",31146.5811310047,31146.5811310047,31146.5811310047,3075.00466529414,3075.00466529414,3075.00466529414,1939397.07226468,1939397.07226468,1939397.07226468,29608377.2038054,29608377.2038054,29608377.2038054,19696.5025574795,19696.5025574795,19696.5025574795,1944.57417330908,1944.57417330908,1944.57417330908,1495415.63259099,1495415.63259099,1495415.63259099,953854.07245515,953854.07245515,953854.07245515,133077.032463942,133077.032463942,133077.032463942,766347.955197619,766347.955197619,766347.955197619,538561.546359758,538561.546359758,538561.546359758,0,0,0,1503.23018603939,1503.23018603939,1503.23018603939,31.04078292353,31.04078292353,31.04078292353,2.57017747928882e-07,2.57017747928882e-07,2.57017747928882e-07
2021,"a2",27318.5931990224,27318.5931990224,27318.5931990224,2697.07937391063,2697.07937391063,2697.07937391063,1806577.60549876,1806577.60549876,1806577.60549876,28251792.4772528,28251792.4772528,28251792.4772528,17170.3805387077,17170.3805387077,17170.3805387077,1695.17803701555,1695.17803701555,1695.17803701555,1309855.51910697,1309855.51910697,1309855.51910697,830578.147136684,830578.147136684,830578.147136684,115850.867032348,115850.867032348,115850.867032348,743112.10170715,743112.10170715,743112.10170715,524640.22970419,524640.22970419,524640.22970419,0,0,0,1645.37951931606,1645.37951931606,1645.37951931606,34.0146108763485,34.0146108763485,34.0146108763485,2.31060434882735e-07,2.31060434882735e-07,2.31060434882735e-07
