"scenario","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
"a1",460415.002909089,711689.032711479,580094.189899463,45455.3350803416,70262.8351606783,57270.887380805,29992957.0976097,38234263.8609533,34176946.5701175,507628114.763902,589052485.390234,530074823.078001,286544.097528164,450552.25014758,363874.442641656,28289.6036969686,44481.6163075903,35924.1871201902,22084953.8325805,34134268.5090167,27824332.5650028,13859713.0509415,21792802.0548282,17601931.05262,1932959.47903882,3039353.61599325,2454930.18559423,11579243.5276071,15065380.3834738,13368477.2719203,7969890.72571536,10603120.2726401,9322100.15292043,0,0,0,1126.6797904075,2055.71320600082,1456.75200277811,23.2933843700672,42.5010592373136,30.114583535941,1.90200373461856e-07,3.89103354699621e-07,2.72188399052713e-07
"a2",118096.10066906,250256.436064443,175168.588000183,11659.2591329041,24707.0362291549,17293.8475349181,20041758.7923729,28527975.4614634,24141363.2358223,335917586.407108,424131707.046194,358642534.802173,72833.5084690099,156064.445833616,108416.956248953,7190.62478767542,15407.755252701,10703.6674381786,5641331.59330789,11973880.4102449,8373785.57835515,3508989.73836133,7529846.41541742,5226089.3116142,488432.44498387,1048797.09032077,727665.590963215,9062613.74799765,12699428.5251894,10868955.6788824,6533412.75892611,9151400.65547715,7842281.50406692,0,0,0,2152.42866248497,5823.30462944345,3307.99302259175,44.6114791557121,120.870033448505,68.6254125058949,5.73517999841838e-08,1.72206882223242e-07,9.9749193438703e-08
"a3_1",257848.542778433,402292.358886084,327090.526551998,25456.5812102474,39717.0679884181,32292.6259832636,30423892.0651526,38460775.9694429,34469187.711196,450303281.266007,519850763.640869,469466582.391528,483417.14463811,755968.572308377,614596.465082024,47726.2646835297,74634.4157930706,60677.18923793,12339865.9744776,19254685.7793653,15654848.5864998,23324624.8423232,36479698.4457122,29656154.6597064,3252196.05675991,5086386.39991658,4135054.00744449,18795964.3405849,23814997.8192681,21322733.1946223,14391491.1395717,18300217.0301862,16360779.8912416,0,0,0,595.664023295293,1075.3668325728,763.861507613574,12.3439419855987,22.2876366567571,15.830325535407,2.02988531977521e-07,4.02197279485184e-07,2.8823531180188e-07
"a3_2",308643.110915058,482586.462226792,392277.832332321,30471.3702599591,47644.2540037881,38728.3650632397,26184982.744661,33062006.1049731,29423511.3937582,388235762.285566,450411007.730156,404720581.795626,433797.355481973,676311.580098852,549964.869756508,42827.4578930101,66770.1297695956,54296.3137153344,14791011.6871829,23134954.9506246,18801368.6859758,20931496.6245802,32639233.9331935,26538245.8861725,2918677.24467621,4550987.35290448,3700297.59520764,16287350.8727885,20613485.2973213,18317342.4877953,11886328.8347737,15097247.6878714,13391158.1546883,0,0,0,574.048668852928,1038.29818701805,735.902607697129,11.8947571833399,21.5183374513808,15.2504646890208,2.10443478734935e-07,4.15237312305203e-07,3.00242718136076e-07
"a3_3",201915.632397531,317606.549715084,257638.45754677,19934.4996809348,31356.3025743993,25435.8401515495,35215067.8693943,44662407.4355124,39866407.470784,515138558.612043,598097782.800684,538677660.215063,537925.574098532,839002.771091065,683987.956937594,53107.7116610859,82832.122872438,67527.9944768778,9645226.2490309,15176753.3013807,12307780.4975784,25956549.5787773,40488743.2625687,33003898.547089,3619327.52672272,5645511.56343459,4601853.07917508,21535968.838086,27380278.5074796,24419431.0223622,17413316.4138286,22213245.2579573,19780675.532175,0,0,0,613.989102732213,1111.8597285563,787.554305234955,12.7230068681406,23.042268425758,16.3216372588982,1.96464610084804e-07,3.89582088179522e-07,2.80099874690458e-07
"a4",258768.632275446,403161.479452843,327626.976096587,25547.4187722867,39802.8735471806,32345.5879711418,30321571.2780255,38543482.6617296,34431949.481003,493631787.138482,572205179.658136,515104637.534137,485351.715467677,758744.19791945,615212.600630327,47917.2588186882,74908.4446396802,60738.0183760469,12385123.5026566,19297978.0970554,15681954.5894003,23419157.4653628,36616012.7450499,29687784.7370216,3265364.84375222,5105578.77532589,4139450.2277654,18730096.0167839,23871655.3392369,21300865.4406405,14339816.7905945,18348103.9372207,16344311.9968426,894725.609950997,1146224.05560153,1020874.0161187,650.590526414658,1178.94953581604,837.279075568961,13.4813091358566,24.4332094570197,17.3507266405023,2.03317159438844e-07,4.05093597619331e-07,2.88820471799491e-07
"a5_1",106719.86667253,211023.229251882,151424.552960616,10536.1190853441,20833.664269785,14949.6731225651,23150120.2593476,31593569.9508102,27142038.0797911,341751766.318441,417158164.135993,361776827.375836,86212.857271705,201083.908646082,133914.819532476,8511.5261030988,19852.3861929349,13220.991834782,5094661.80875589,10088171.7868953,7232641.36208809,4150607.65072799,9696171.97947228,6453618.49201273,577679.153820953,1350487.60559538,898605.825113457,14169592.2645867,19307424.0096353,16626109.260957,10892077.2076709,14831099.3656267,12777142.1538671,0,0,0,1699.54805742285,4838.70013519322,2701.54437454251,35.2460504044238,100.505323374236,56.0579817080273,4.46526979615098e-08,1.41912275873061e-07,8.05448932342503e-08
"a5_2",105248.16866208,208403.993767516,150979.081228451,10390.8229377829,20575.0753318835,14905.6930899284,6742931.51671373,13192031.251385,9205445.64133562,132184811.083941,197528686.082004,147141950.597784,85531.4963162451,199659.228071651,133374.527952404,8444.25746427209,19711.7319299677,13167.6505347416,5023308.78212754,9957839.90988331,7210511.70389289,4118970.04837167,9626543.98191218,6427042.42855478,573320.932233523,1340847.62846971,894904.930334177,3722307.78566751,7597399.80921502,5199567.11214589,2702521.32004049,5650028.49446988,3812095.360129,0,0,0,662.052099272384,2309.426288436,1103.22377785879,13.7312841796921,47.9558442431723,22.8941931274711,1.12579959544188e-07,5.36385596162751e-07,2.56510830759062e-07
