"year","cluster","scenario","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2033,"americas","a5_1",0,0,0,0,0,0,6313.69615484974,8635.05165281648,7487.96367880991,111357.173279941,136554.483902898,118429.485405468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5517.43712586824,7549.83490151094,6546.10146226525,4413.94970069459,6039.86792120875,5236.8811698122,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0
2033,"americas","a5_2",0,0,0,0,0,0,632.927186642361,864.047167475822,749.493586593142,11168.18027513,13665.2342223682,11852.9953436872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.369897010083,755.37554181556,655.167700265109,442.695917608067,604.300433452448,524.134160212087,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0
2033,"asia","a3_1",7886.73117003069,15437.3567214888,11403.1442580403,778.632333345371,1524.08200883192,1125.79681362174,3519373.10096649,4765495.44486042,4144706.6684192,54328039.1963406,66125479.743383,57501552.0317324,38180.8346555427,74555.059091078,55165.3919512544,3769.47454350765,7360.58810313959,5446.30683218153,398533.201548197,780129.58907586,576239.900827616,1929535.18357275,3768039.89955987,2787958.00570331,271342.105888383,529837.741671097,392027.282585297,2234965.03149761,3027578.12791371,2632470.68516721,1793456.86251626,2429895.13695062,2112652.40849386,0,0,0,728.696883332524,1731.90241491443,1042.34829116309,14.4181167515467,34.2701601434104,20.6249706466531,1.26110154857846e-07,3.33584901957593e-07,2.09557478691355e-07
2033,"asia","a4",7757.17727195341,15540.3160750881,11358.7166950511,765.841881664044,1534.24686420792,1121.4106191022,3516428.08072262,4770145.03203239,4143850.06796503,60061917.3967255,73110600.4270538,63474563.0390435,37682.8534423242,75366.4167976206,54953.1403550608,3720.31041382565,7440.69091514156,5425.35189508053,392013.374888428,785335.902249787,574006.508266935,1904492.66355785,3809032.43830806,2777289.06075409,267816.041147578,535580.921123064,390533.32003902,2233035.25336449,3030780.86611693,2632356.50837003,1791930.36046373,2432534.14752674,2112551.26591241,112755.840430501,153331.987523603,133078.935879082,796.93210781147,1940.15563441749,1155.06707403662,15.7682871882825,38.3884915001318,22.8548637360091,1.24333810680955e-07,3.37506614300275e-07,2.08760250294091e-07
2033,"asia","a2",0,224.816459277419,25.3720206697943,0,22.195426785536,2.50490034843321,1990542.68532256,2757322.13647962,2373754.98113673,27808843.606232,34418012.3746906,29613684.1858757,0,283.985726858313,31.1891445397773,0,28.0370237520863,3.07920681769078,0,11590.427787335,1303.16175885703,0,14631.6115222514,1601.55615433906,0,2064.94900952882,225.95357857387,888091.215821632,1227623.14315959,1059242.32620742,667361.98005957,930228.520085558,797297.658295389,0,0,0,97923.3847907662,Inf,949486.900742266,1900.60018774698,Inf,18490.5687544231,0,3.1977089942904e-09,2.94447679894448e-10
2033,"asia","a5_1",0,93.0231771421538,9.93349047951737,0,9.18388771112546,0.980702486693298,2504746.01385121,3425804.61019289,2964050.75886282,36540789.7672139,44823084.1646529,38778888.9639523,0,446.182343654304,47.6316183076009,0,44.0501890893924,4.70252089291375,0,4800.49099190208,510.916527194493,0,23015.4533224992,2448.91727653184,0,3248.16161446577,345.371776391822,1568915.35626875,2146349.06022951,1856880.29285288,1257332.05699223,1720092.76801959,1488111.0379087,0,0,0,81896.5391322728,Inf,814141.747473739,1587.66326498956,Inf,15835.1159247286,0,2.84389047421545e-09,2.56514210910281e-10
2033,"asia","a5_2",0,144.218033930357,10.1968050001378,0,14.238196009062,1.0066987068223,250317.689378429,794000.698332028,319402.193731939,3647669.93770779,11478342.2534285,4216105.09285787,0,705.983302379708,49.0361893889242,0,69.6995262274984,4.84118980844063,0,7376.35831626537,523.095198115613,0,36093.6085193375,2514.81653974443,0,5080.83822052886,354.63959941251,156816.75234252,507137.239786464,200725.035141739,125671.500434018,406663.603559255,160861.77574591,0,0,0,5166.79349980705,Inf,85979.4601782447,101.061381428613,Inf,1676.50602985391,0,4.50196354556364e-08,2.44295333436101e-09
2033,"east africa","a3_1",5721.45358119774,11120.6965900759,8245.51727015432,564.861240482461,1097.91163761995,814.054164302755,511213.360234508,736994.732606572,622757.746254238,9421854.22344915,11942083.9173662,10064921.7418513,21221.1859159274,41207.0672949948,30589.2124789238,2095.10139877257,4068.24503923046,3019.97739927645,273516.756452174,531693.823711386,394213.940801904,1021650.20839939,1984089.64157366,1472770.69205291,142175.019711707,276112.276121492,204954.232714065,316389.098039418,456474.06499618,385725.545931884,237050.198650263,342365.338916269,289089.105035113,0,0,0,228.646560940617,562.743475537958,329.035006990983,4.74870390229764,11.689014321326,6.83400463912123,4.64893573222063e-07,1.30241742052253e-06,7.93030505797134e-07
2033,"east africa","a4",5715.04648204833,11171.7546742558,8242.81511015144,564.228687596718,1102.95244278549,813.787388486164,512982.832184809,735190.871297354,623442.69773995,10136669.5371643,12816414.3134258,10825380.55444,21157.9498921013,41408.6997278282,30577.4105509898,2088.85830366489,4088.15157950302,3018.81223179614,273177.651810197,534157.407968244,394081.690536102,1018449.4059044,1993682.45227134,1472129.34800786,141736.57544464,277449.254082738,204866.647310993,317535.30327158,455594.043958919,386158.543381762,237889.252667407,341615.424151354,289391.803640258,13617.3012208261,19655.5116409518,16613.9981857284,244.795649315017,605.749346169422,354.031958866758,5.0843952233295,12.5842425152623,7.3535525727337,4.64403566566581e-07,1.30406601411536e-06,7.9183566115642e-07
2033,"east africa","a2",0,1383.31602989317,134.088797457843,0,136.570470691673,13.2381681319143,91277.7911171717,145345.236463247,110828.098920022,2676378.07390692,4208577.48805974,2939892.60410912,0,776.216405669408,74.3778328857315,0,76.633421134472,7.34309111347127,0,65287.5569065477,6328.93052039666,0,36646.7004597773,3509.16267779368,0,5052.46325823225,483.590519900217,31108.906837713,49915.5376506521,37911.1666978212,11719.7736642801,19441.2168485607,14464.7251125104,0,0,0,3447.9792675843,Inf,39526.4622542277,73.0318975604491,Inf,837.776094768432,0,2.49515808999245e-07,1.96189775636755e-08
