"scenario","total_deaths_lci","total_deaths_uci","total_deaths","U5_deaths_lci","U5_deaths_uci","U5_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
"a1",579598.427083993,579598.427083993,579598.427083993,57221.9422666032,57221.9422666032,57221.9422666032,34142387.1010386,34142387.1010386,34142387.1010386,529742266.62601,529742266.62601,529742266.62601,363523.629470953,363523.629470953,363523.629470953,35889.5524316502,35889.5524316502,35889.5524316502,27799467.5298431,27799467.5298431,27799467.5298431,17584262.5102382,17584262.5102382,17584262.5102382,2452483.75085058,2452483.75085058,2452483.75085058,13352474.8679167,13352474.8679167,13352474.8679167,9312933.50517473,9312933.50517473,9312933.50517473,0,0,0,1457.24300617531,1457.24300617531,1457.24300617531,30.1259302923609,30.1259302923609,30.1259302923609,2.7225187320474e-07,2.7225187320474e-07,2.7225187320474e-07
"a2",174879.112912981,174879.112912981,174879.112912981,17265.2685637659,17265.2685637659,17265.2685637659,24093463.4790804,24093463.4790804,24093463.4790804,357888486.755984,357888486.755984,357888486.755984,108157.373057821,108157.373057821,108157.373057821,10678.0396005547,10678.0396005547,10678.0396005547,8360123.83831446,8360123.83831446,8360123.83831446,5213679.53167605,5213679.53167605,5213679.53167605,725952.712141579,725952.712141579,725952.712141579,10849771.8934793,10849771.8934793,10849771.8934793,7822337.04759052,7822337.04759052,7822337.04759052,0,0,0,3308.96060654743,3308.96060654743,3308.96060654743,68.6441283131441,68.6441283131441,68.6441283131441,9.96863105691866e-08,9.96863105691866e-08,9.96863105691866e-08
"a3_1",327653.223568593,327653.223568593,327653.223568593,32348.1793020661,32348.1793020661,32348.1793020661,34408211.0102748,34408211.0102748,34408211.0102748,468866970.186532,468866970.186532,468866970.186532,615468.832986352,615468.832986352,615468.832986352,60763.3153961873,60763.3153961873,60763.3153961873,15683329.9804935,15683329.9804935,15683329.9804935,29700400.0595877,29700400.0595877,29700400.0595877,4141227.95989971,4141227.95989971,4141227.95989971,21284234.6228754,21284234.6228754,21284234.6228754,16331075.8362374,16331075.8362374,16331075.8362374,0,0,0,761.804570852946,761.804570852946,761.804570852946,15.7865540277521,15.7865540277521,15.7865540277521,2.8916653283124e-07,2.8916653283124e-07,2.8916653283124e-07
"a3_2",392633.64747495,392633.64747495,392633.64747495,38763.4935808437,38763.4935808437,38763.4935808437,29430764.2327506,29430764.2327506,29430764.2327506,404876160.0591,404876160.0591,404876160.0591,550488.409079995,550488.409079995,550488.409079995,54348.0011174097,54348.0011174097,54348.0011174097,18819304.5974419,18819304.5974419,18819304.5974419,26564425.4426393,26564425.4426393,26564425.4426393,3703956.61893159,3703956.61893159,3703956.61893159,18322844.9419656,18322844.9419656,18322844.9419656,13395350.6947325,13395350.6947325,13395350.6947325,0,0,0,735.485349702003,735.485349702003,735.485349702003,15.2412918146244,15.2412918146244,15.2412918146244,3.00438283914737e-07,3.00438283914737e-07,3.00438283914737e-07
"a3_3",257905.823012399,257905.823012399,257905.823012399,25462.2363088257,25462.2363088257,25462.2363088257,39966060.0142651,39966060.0142651,39966060.0142651,539548175.251779,539548175.251779,539548175.251779,685216.233542547,685216.233542547,685216.233542547,67649.2583894278,67649.2583894278,67649.2583894278,12320547.1866158,12320547.1866158,12320547.1866158,33063182.8534654,33063182.8534654,33063182.8534654,4610103.38853659,4610103.38853659,4610103.38853659,24482641.0422527,24482641.0422527,24482641.0422527,19834536.6753726,19834536.6753726,19834536.6753726,0,0,0,787.413007514915,787.413007514915,787.413007514915,16.3187003998687,16.3187003998687,16.3187003998687,2.7987839725297e-07,2.7987839725297e-07,2.7987839725297e-07
"a4",327610.448864442,327610.448864442,327610.448864442,32343.9562891368,32343.9562891368,32343.9562891368,34408211.0102748,34408211.0102748,34408211.0102748,514765246.24565,514765246.24565,514765246.24565,615511.607690504,615511.607690504,615511.607690504,60767.5384091167,60767.5384091167,60767.5384091167,15681267.5645919,15681267.5645919,15681267.5645919,29702462.4754894,29702462.4754894,29702462.4754894,4141515.59797511,4141515.59797511,4141515.59797511,21284234.6228754,21284234.6228754,21284234.6228754,16331075.8362374,16331075.8362374,16331075.8362374,1019961.69020263,1019961.69020263,1019961.69020263,836.320939871679,836.320939871679,836.320939871679,17.3307262544457,17.3307262544457,17.3307262544457,2.89186629726858e-07,2.89186629726858e-07,2.89186629726858e-07
"a5_1",150299.757931412,150299.757931412,150299.757931412,14838.6256227528,14838.6256227528,14838.6256227528,27185047.62326,27185047.62326,27185047.62326,362166167.824433,362166167.824433,362166167.824433,132736.72803939,132736.72803939,132736.72803939,13104.6825415678,13104.6825415678,13104.6825415678,7177681.24398286,7177681.24398286,7177681.24398286,6396122.12600765,6396122.12600765,6396122.12600765,890616.16246185,890616.16246185,890616.16246185,16655241.6209089,16655241.6209089,16655241.6209089,12801897.4028071,12801897.4028071,12801897.4028071,0,0,0,2728.45483818887,2728.45483818887,2728.45483818887,56.622772468932,56.622772468932,56.622772468932,7.96966691091125e-08,7.96966691091125e-08,7.96966691091125e-08
"a5_2",150299.757931412,150299.757931412,150299.757931412,14838.6256227528,14838.6256227528,14838.6256227528,12551186.8107738,12551186.8107738,12551186.8107738,187376346.823259,187376346.823259,187376346.823259,132736.72803939,132736.72803939,132736.72803939,13104.6825415678,13104.6825415678,13104.6825415678,7177681.24398286,7177681.24398286,7177681.24398286,6396122.12600765,6396122.12600765,6396122.12600765,890616.16246185,890616.16246185,890616.16246185,7351237.98265551,7351237.98265551,7351237.98265551,5508761.257307,5508761.257307,5508761.257307,0,0,0,1411.63903608996,1411.63903608996,1411.63903608996,29.2953047380626,29.2953047380626,29.2953047380626,1.80563774907802e-07,1.80563774907802e-07,1.80563774907802e-07
